instance_id,region,customer_count,depot_count,customer_id,customer_city,administrative_depot,administrative_depot_city,nearest_depot,nearest_depot_city,administrative_distance_m,nearest_distance_m,road_distance_saving_m,road_distance_saving_pct_of_administrative,nearest_tie,nearest_tie_candidates,mismatch,cause,all_directed_depot_to_customer_distances_m
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C085,beijing,D_beijing,beijing,D_beijing,beijing,31646.32481093,31646.32481093,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 31646.32481093, ""D_shijiazhuang"": 294804.159962028, ""D_tianjin"": 134294.037375527}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C086,beijing,D_beijing,beijing,D_beijing,beijing,46715.503825753,46715.503825753,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 46715.503825753, ""D_shijiazhuang"": 279196.505665761, ""D_tianjin"": 131017.719798679}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C087,beijing,D_beijing,beijing,D_beijing,beijing,29409.691126492,29409.691126492,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 29409.691126492, ""D_shijiazhuang"": 295694.407736999, ""D_tianjin"": 128900.277789009}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C088,beijing,D_beijing,beijing,D_beijing,beijing,27954.23167035,27954.23167035,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 27954.23167035, ""D_shijiazhuang"": 296913.290805216, ""D_tianjin"": 127372.742646072}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C089,beijing,D_beijing,beijing,D_beijing,beijing,28578.904251766,28578.904251766,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 28578.904251766, ""D_shijiazhuang"": 296059.847339545, ""D_tianjin"": 128256.481037462}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C090,beijing,D_beijing,beijing,D_beijing,beijing,40689.001674044,40689.001674044,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 40689.001674044, ""D_shijiazhuang"": 284372.470686788, ""D_tianjin"": 128990.282605618}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C091,beijing,D_beijing,beijing,D_beijing,beijing,38190.962653195,38190.962653195,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 38190.962653195, ""D_shijiazhuang"": 286980.083916978, ""D_tianjin"": 130393.925643709}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C092,beijing,D_beijing,beijing,D_beijing,beijing,33470.352060298,33470.352060298,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 33470.352060298, ""D_shijiazhuang"": 292075.448186508, ""D_tianjin"": 136118.064624895}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C093,beijing,D_beijing,beijing,D_beijing,beijing,35186.740070351,35186.740070351,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 35186.740070351, ""D_shijiazhuang"": 288528.588483585, ""D_tianjin"": 125788.634565905}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C094,beijing,D_beijing,beijing,D_beijing,beijing,36005.336577889,36005.336577889,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 36005.336577889, ""D_shijiazhuang"": 287070.825210478, ""D_tianjin"": 128299.534194134}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C095,beijing,D_beijing,beijing,D_beijing,beijing,38578.798511642,38578.798511642,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 38578.798511642, ""D_shijiazhuang"": 287088.811804872, ""D_tianjin"": 126667.036512335}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C096,beijing,D_beijing,beijing,D_beijing,beijing,27676.185471976,27676.185471976,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 27676.185471976, ""D_shijiazhuang"": 298177.410059137, ""D_tianjin"": 127353.776941573}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C097,beijing,D_beijing,beijing,D_beijing,beijing,32925.322367984,32925.322367984,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 32925.322367984, ""D_shijiazhuang"": 292878.492756276, ""D_tianjin"": 133931.206643456}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C098,beijing,D_beijing,beijing,D_beijing,beijing,34771.368658392,34771.368658392,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 34771.368658392, ""D_shijiazhuang"": 288485.237326117, ""D_tianjin"": 128483.736359792}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C099,beijing,D_beijing,beijing,D_beijing,beijing,34991.160929493,34991.160929493,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 34991.160929493, ""D_shijiazhuang"": 290399.471931924, ""D_tianjin"": 132899.977342201}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C100,beijing,D_beijing,beijing,D_beijing,beijing,36464.133723795,36464.133723795,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 36464.133723795, ""D_shijiazhuang"": 288444.482986622, ""D_tianjin"": 137060.91704269}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C101,beijing,D_beijing,beijing,D_beijing,beijing,30140.944170141,30140.944170141,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 30140.944170141, ""D_shijiazhuang"": 293300.722056712, ""D_tianjin"": 126780.816579262}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C102,beijing,D_beijing,beijing,D_beijing,beijing,37231.897167941,37231.897167941,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 37231.897167941, ""D_shijiazhuang"": 290217.070565218, ""D_tianjin"": 139879.609732538}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C103,beijing,D_beijing,beijing,D_beijing,beijing,40601.382406278,40601.382406278,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 40601.382406278, ""D_shijiazhuang"": 285822.156359329, ""D_tianjin"": 128292.187452349}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C104,beijing,D_beijing,beijing,D_beijing,beijing,34600.183249252,34600.183249252,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 34600.183249252, ""D_shijiazhuang"": 293049.151232752, ""D_tianjin"": 137247.895813849}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C105,beijing,D_beijing,beijing,D_beijing,beijing,31153.486038758,31153.486038758,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 31153.486038758, ""D_shijiazhuang"": 292452.508607027, ""D_tianjin"": 129227.190861463}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C106,beijing,D_beijing,beijing,D_beijing,beijing,31413.942503107,31413.942503107,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 31413.942503107, ""D_shijiazhuang"": 295065.244985676, ""D_tianjin"": 134061.655067704}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C107,beijing,D_beijing,beijing,D_beijing,beijing,40711.222596121,40711.222596121,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 40711.222596121, ""D_shijiazhuang"": 284394.691608865, ""D_tianjin"": 128968.06156835}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C108,beijing,D_beijing,beijing,D_beijing,beijing,36969.88489962,36969.88489962,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 36969.88489962, ""D_shijiazhuang"": 288709.908625866, ""D_tianjin"": 139221.713796883}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C109,beijing,D_beijing,beijing,D_beijing,beijing,39925.057739282,39925.057739282,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 39925.057739282, ""D_shijiazhuang"": 285809.750568429, ""D_tianjin"": 135901.34675498}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C110,beijing,D_beijing,beijing,D_beijing,beijing,46946.760301086,46946.760301086,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 46946.760301086, ""D_shijiazhuang"": 283537.309340717, ""D_tianjin"": 126976.538346352}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C111,beijing,D_beijing,beijing,D_beijing,beijing,39010.399323569,39010.399323569,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 39010.399323569, ""D_shijiazhuang"": 295613.903293568, ""D_tianjin"": 120720.465916297}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C112,beijing,D_beijing,beijing,D_beijing,beijing,41397.944283138,41397.944283138,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 41397.944283138, ""D_shijiazhuang"": 285081.413295882, ""D_tianjin"": 128350.281361929}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C113,beijing,D_beijing,beijing,D_beijing,beijing,35938.801463681,35938.801463681,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 35938.801463681, ""D_shijiazhuang"": 288393.434188364, ""D_tianjin"": 128294.605867794}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C114,beijing,D_beijing,beijing,D_beijing,beijing,36333.88396228,36333.88396228,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 36333.88396228, ""D_shijiazhuang"": 288314.233225107, ""D_tianjin"": 136930.667281175}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C115,beijing,D_beijing,beijing,D_beijing,beijing,34109.755392603,34109.755392603,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 34109.755392603, ""D_shijiazhuang"": 290412.311490652, ""D_tianjin"": 134706.538711498}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C116,beijing,D_beijing,beijing,D_beijing,beijing,46167.634299779,46167.634299779,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 46167.634299779, ""D_shijiazhuang"": 281050.544465502, ""D_tianjin"": 129782.705394381}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C117,beijing,D_beijing,beijing,D_beijing,beijing,36467.727388916,36467.727388916,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 36467.727388916, ""D_shijiazhuang"": 287909.498051077, ""D_tianjin"": 129962.850387593}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C118,beijing,D_beijing,beijing,D_beijing,beijing,33177.784908988,33177.784908988,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 33177.784908988, ""D_shijiazhuang"": 291197.467312207, ""D_tianjin"": 130856.48518909}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C119,beijing,D_beijing,beijing,D_beijing,beijing,29809.48031577,29809.48031577,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 29809.48031577, ""D_shijiazhuang"": 293372.0842345, ""D_tianjin"": 129062.863762203}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C120,beijing,D_beijing,beijing,D_beijing,beijing,31122.463388521,31122.463388521,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 31122.463388521, ""D_shijiazhuang"": 292217.331291308, ""D_tianjin"": 125163.593526915}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C121,beijing,D_beijing,beijing,D_beijing,beijing,38651.478853946,38651.478853946,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 38651.478853946, ""D_shijiazhuang"": 285941.06216199, ""D_tianjin"": 134627.767869644}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C122,beijing,D_beijing,beijing,D_beijing,beijing,34902.30455855,34902.30455855,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 34902.30455855, ""D_shijiazhuang"": 288244.152971784, ""D_tianjin"": 125504.199054104}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C123,beijing,D_beijing,beijing,D_beijing,beijing,32151.969233014,32151.969233014,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 32151.969233014, ""D_shijiazhuang"": 292185.108786795, ""D_tianjin"": 126226.002613656}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C124,beijing,D_beijing,beijing,D_beijing,beijing,35539.048745817,35539.048745817,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 35539.048745817, ""D_shijiazhuang"": 290833.863437844, ""D_tianjin"": 138186.761310414}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C125,beijing,D_beijing,beijing,D_beijing,beijing,29916.46418059,29916.46418059,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 29916.46418059, ""D_shijiazhuang"": 293317.319427267, ""D_tianjin"": 125409.685011814}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C126,beijing,D_beijing,beijing,D_beijing,beijing,27644.143353936,27644.143353936,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 27644.143353936, ""D_shijiazhuang"": 298145.367941097, ""D_tianjin"": 127321.734823533}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C127,beijing,D_beijing,beijing,D_beijing,beijing,35668.327270705,35668.327270705,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 35668.327270705, ""D_shijiazhuang"": 288122.959995388, ""D_tianjin"": 128024.131674818}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C128,beijing,D_beijing,beijing,D_beijing,beijing,31561.290739305,31561.290739305,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 31561.290739305, ""D_shijiazhuang"": 291970.879847085, ""D_tianjin"": 124347.098240842}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C129,beijing,D_beijing,beijing,D_beijing,beijing,40093.250944601,40093.250944601,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 40093.250944601, ""D_shijiazhuang"": 285314.024897652, ""D_tianjin"": 128398.216686551}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C130,beijing,D_beijing,beijing,D_beijing,beijing,29384.461921744,29384.461921744,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 29384.461921744, ""D_shijiazhuang"": 295669.178532251, ""D_tianjin"": 128875.048584261}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C131,beijing,D_beijing,beijing,D_beijing,beijing,38123.181746374,38123.181746374,0.0,0.0,False,D_beijing,False,same-city administrative depot is road-nearest,"{""D_beijing"": 38123.181746374, ""D_shijiazhuang"": 296265.402077361, ""D_tianjin"": 121361.747937891}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C132,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,28465.977977571,28465.977977571,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 331340.0270834, ""D_shijiazhuang"": 28465.977977571, ""D_tianjin"": 322589.074832238}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C133,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,24066.373052867,24066.373052867,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 324658.287917338, ""D_shijiazhuang"": 24066.373052867, ""D_tianjin"": 315907.335666176}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C134,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,23867.224598419,23867.224598419,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 322322.93910696, ""D_shijiazhuang"": 23867.224598419, ""D_tianjin"": 313571.986855798}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C135,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,24197.473080026,24197.473080026,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 322653.187588567, ""D_shijiazhuang"": 24197.473080026, ""D_tianjin"": 313902.235337405}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C136,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,20660.386985999,20660.386985999,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 323534.436091828, ""D_shijiazhuang"": 20660.386985999, ""D_tianjin"": 314783.483840666}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C137,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,25801.668128925,25801.668128925,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 329812.289720035, ""D_shijiazhuang"": 25801.668128925, ""D_tianjin"": 321061.337468873}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C138,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,24849.625368248,24849.625368248,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 327600.14231932, ""D_shijiazhuang"": 24849.625368248, ""D_tianjin"": 318849.190068158}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C139,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,20515.228789841,20515.228789841,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 323389.27789567, ""D_shijiazhuang"": 20515.228789841, ""D_tianjin"": 314638.325644508}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C140,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,20910.907528939,20910.907528939,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 323784.956634768, ""D_shijiazhuang"": 20910.907528939, ""D_tianjin"": 315034.004383606}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C141,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,21792.334762671,21792.334762671,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 324666.3838685, ""D_shijiazhuang"": 21792.334762671, ""D_tianjin"": 315915.431617338}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C142,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,23284.893851959,23284.893851959,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 321740.6083605, ""D_shijiazhuang"": 23284.893851959, ""D_tianjin"": 312989.656109338}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C143,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,24865.988910928,24865.988910928,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 327616.505862, ""D_shijiazhuang"": 24865.988910928, ""D_tianjin"": 318865.553610838}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C144,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,23724.384715526,23724.384715526,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 320781.504712728, ""D_shijiazhuang"": 23724.384715526, ""D_tianjin"": 312030.552461566}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C145,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,20309.440774139,20309.440774139,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 318766.23144991, ""D_shijiazhuang"": 20309.440774139, ""D_tianjin"": 310015.279198748}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C146,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,30980.413331459,30980.413331459,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 323682.293484633, ""D_shijiazhuang"": 30980.413331459, ""D_tianjin"": 314931.341233471}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C147,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,20485.136836287,20485.136836287,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 318940.851344828, ""D_shijiazhuang"": 20485.136836287, ""D_tianjin"": 310189.899093666}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C148,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,24622.314775703,24622.314775703,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 321969.162783292, ""D_shijiazhuang"": 24622.314775703, ""D_tianjin"": 313218.21053213}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C149,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,24680.510806303,24680.510806303,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 321731.959619713, ""D_shijiazhuang"": 24680.510806303, ""D_tianjin"": 312981.007368551}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C150,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,27712.144548969,27712.144548969,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 324058.214323155, ""D_shijiazhuang"": 27712.144548969, ""D_tianjin"": 315307.262071993}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C151,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,20784.768291299,20784.768291299,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 323658.817397128, ""D_shijiazhuang"": 20784.768291299, ""D_tianjin"": 314907.865145966}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C152,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,24503.351459799,24503.351459799,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 321755.200888405, ""D_shijiazhuang"": 24503.351459799, ""D_tianjin"": 313004.248637243}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C153,shijiazhuang,D_shijiazhuang,shijiazhuang,D_shijiazhuang,shijiazhuang,20780.962596231,20780.962596231,0.0,0.0,False,D_shijiazhuang,False,same-city administrative depot is road-nearest,"{""D_beijing"": 323655.01170206, ""D_shijiazhuang"": 20780.962596231, ""D_tianjin"": 314904.059450898}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C154,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,24169.113118678,24169.113118678,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 150091.79466921, ""D_shijiazhuang"": 296262.724088159, ""D_tianjin"": 24169.113118678}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C155,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,21500.814363565,21500.814363565,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 150102.882029952, ""D_shijiazhuang"": 292370.306085585, ""D_tianjin"": 21500.814363565}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C156,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,12290.404295641,12290.404295641,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 143342.88782573, ""D_shijiazhuang"": 306774.310057366, ""D_tianjin"": 12290.404295641}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C157,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,23637.976941665,23637.976941665,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 150355.200404524, ""D_shijiazhuang"": 289553.254552906, ""D_tianjin"": 23637.976941665}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C158,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,18906.110888992,18906.110888992,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 149258.834050278, ""D_shijiazhuang"": 292643.309924696, ""D_tianjin"": 18906.110888992}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C159,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,18903.611778622,18903.611778622,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 149256.334939908, ""D_shijiazhuang"": 292640.810814326, ""D_tianjin"": 18903.611778622}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C160,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,18954.872198132,18954.872198132,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 149307.595359418, ""D_shijiazhuang"": 292408.204750784, ""D_tianjin"": 18954.872198132}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C161,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,18669.714565438,18669.714565438,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 146709.992104663, ""D_shijiazhuang"": 303387.815661184, ""D_tianjin"": 18669.714565438}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C162,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,18900.002546162,18900.002546162,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 149252.725707448, ""D_shijiazhuang"": 292637.201581866, ""D_tianjin"": 18900.002546162}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C163,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,16661.202006212,16661.202006212,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 144165.568251837, ""D_shijiazhuang"": 302300.873804383, ""D_tianjin"": 16661.202006212}"
cn-jjj-200c-02-V2-LOCATIONS,jjj,200,3,C164,tianjin,D_tianjin,tianjin,D_tianjin,tianjin,12642.944097271,12642.944097271,0.0,0.0,False,D_tianjin,False,same-city administrative depot is road-nearest,"{""D_beijing"": 143442.03948579, ""D_shijiazhuang"": 306873.461717425, ""D_tianjin"": 12642.944097271}"
