StringID  Type  x          y          demand  ReadyTime  DueDate  ServiceTime
87454 50155 59924 62243 40815 42773 78897 84139 68850 53058 90681 93316 76593 94419 57203 62668 46136 82683 72028 53390 85442 94025 86199 50753 50674 80440 48426 94570 62941 86152 76098 79532 47286 94968 41005 86885 65410 16980 107488 31457 88895 75026 47850 49188 70428 69983 64232 58843 85076 39407 90452 61554 71920 69004 102293 23567 87460 77599 89902 69415 43584 49438 84387 82399 93162 36929 103613 38770 108118 64424 44641 45197 104147 47641 69246 87787 73810 53493 43391 33330 102457 81311 36303 38002 43334 78894 45656 50304 78928 75497 63302 68426 64444 53030 66309 44287 0 86309 63617 59927 67943 26625 57692 30928 81642 3382 6296 26570 89022 41405 49003 29496 26265 39435 64156 89582 73082 95590 25334 20739 20784 25636 56791 2960 12398 42078 39436 49023 69764 87501 41455 69479 36350 5320 43394 52740 26038 68942 50711 38179 8996 74931 78242 32029 25615 79479 68702 17825 55704 42790 24172 37345 59904 45750 5425 68622 79278 30891 17994 39898 78723 31331 90738 75699 49394 27308 46517 56458 43201 57992 47769 60256 44737 103443 63538 79764 23983 22224 59824 62492 33074 21792 69661 50407 39478 65475 25242 35648 84777 8632 36763 53135 86046 19356 92374 23133 43979 53804 38115 41158 72586 19120 86518 83265 82732
15903 49587 98788 96007 61415 44397 17221 2401 26990 90889 11945 31478 10316 17229 29815 29764 52248 10176 34539 32967 21011 26403 11736 51320 110145 8612 37962 12813 41001 1198 47806 8361 40781 14779 78857 2159 43783 95575 50552 90487 2628 15760 73872 38889 20181 23550 22088 65145 22140 48845 17839 103776 14391 20278 16647 71742 26519 10124 23980 48285 76932 84490 13203 10811 8231 61650 24668 75762 30335 22436 44266 78248 29178 47105 41620 21077 109295 50480 74306 76818 16380 22555 52092 51008 96216 12052 41923 71609 8598 22291 75926 41250 24528 59469 20002 54178 86309 0 50880 28547 26512 92083 67813 69300 5113 89589 91221 65303 11178 62021 72130 71485 74598 88171 71603 35230 14794 18828 68058 77473 66031 93045 59910 89237 80302 54382 73030 37921 20606 12823 58738 44560 57594 89846 75430 93328 92179 25996 37697 77837 78832 16590 8197 83025 63449 7857 24384 68602 31863 59173 62947 95827 92979 51864 91026 84377 8352 55537 73536 67139 80593 61360 26639 13764 51550 59092 49716 80942 67044 77437 65041 35297 44482 18424 35873 10459 69535 103698 41970 27125 62734 70888 23465 37235 73171 31050 91370 57174 31441 87361 53941 58122 43550 68591 9167 65444 53599 32866 58122 45151 23459 68090 16081 12087 17560
40458 14663 49472 46049 23212 44298 34244 50190 24069 42566 61899 36712 42106 46655 32393 23756 18133 55639 17260 35844 35358 40290 42341 13280 64967 51886 35517 50260 10357 49905 12789 42767 28934 49171 34733 52792 7119 63718 45445 50482 52345 35266 27054 28668 31575 27638 38693 14831 34313 31033 41930 54589 42168 32437 65901 40570 33590 41376 37456 6167 31771 36911 40035 55901 52645 26764 53357 33147 55664 35292 48581 32282 50897 19456 10217 37303 58729 10575 29528 36998 64787 31325 32363 30483 51565 38835 30495 23925 42765 28908 25107 10182 48330 12705 40220 19629 63617 50880 0 29160 55878 54514 17734 33929 49400 66776 65448 58940 60602 22883 24959 35979 39864 44505 20725 30928 48220 68972 61435 68329 51678 56045 10754 65768 52286 22075 30598 42505 31386 61028 22187 8157 27751 64261 30510 45279 54911 25145 27796 35212 60804 34364 46883 42936 39104 49474 27084 48979 30319 20976 42466 53567 43227 18734 65988 33501 49837 40733 45704 26336 31427 32561 72872 51197 14702 42933 59362 31273 24055 27346 19803 18381 27208 59562 61030 40425 39720 71384 11002 28014 61964 41898 27832 29732 30684 20471 54463 28777 28246 69477 29316 11861 23955 55437 50459 54910 20140 33434 25623 38777 27424 46143 39562 40195 35832
27618 22408 72285 70098 33280 22717 19137 26858 11622 63975 36902 36331 18231 34514 4434 6415 24349 29365 20353 9647 26372 35452 26296 24500 81972 25869 13035 34796 19162 28035 33200 20622 12770 35071 50955 29787 23438 67586 54356 61960 30875 15132 46909 10835 10514 10952 9799 40899 26279 20909 30702 77096 15441 9125 45193 43374 29709 18678 31203 29779 49329 57415 24459 29436 34079 33186 43769 47676 48490 6959 25335 50820 44816 18950 23957 28619 83975 24493 46707 48387 44826 22755 24172 22853 68088 19133 14284 45117 20168 16711 52081 23082 19175 33701 11677 26108 59927 28547 29160 0 26720 63555 43112 40756 24978 63294 64257 43381 35344 33982 45392 42938 46070 59992 48397 34823 20356 43577 46259 55254 40974 64541 35244 62761 52568 26025 44999 17710 9846 35003 30556 26620 29048 62884 47823 66231 63661 11055 9427 49698 53441 15004 21674 54544 35614 23869 9790 42133 4444 31193 35852 67399 66942 23853 64225 60961 24000 29246 45609 39080 60555 32915 45064 23549 24359 32796 35202 55189 39390 52226 38115 10803 16108 43970 32427 20178 41235 75762 18207 2992 43322 42717 10522 9521 45145 11210 62862 28651 29269 62420 25529 32364 36605 44169 32921 41753 25435 7640 29622 20287 13956 41012 26706 23357 23096
38449 47422 96084 94547 55700 25822 33714 24194 35056 87443 24750 53064 22768 42550 23803 32519 48115 17991 44987 22084 41258 49430 34604 49722 102237 17959 25542 39082 45828 27158 58874 25450 32062 40792 73040 25688 50024 80453 72807 80451 28838 28371 70837 30921 28289 32122 17536 66991 41944 37834 41406 100588 18141 26384 38203 59639 46627 24637 45815 56238 72149 80837 34519 17452 34726 54087 50918 69385 56575 21159 23308 73904 54827 42706 50038 42561 108702 50328 69645 68514 39119 40057 40414 40301 88881 28780 31938 69648 24734 35721 78113 49245 7551 59253 16610 49311 67943 26512 55878 26720 0 80401 68959 59942 21643 70929 73669 43374 23262 56630 69651 61724 63802 80864 74696 54452 12822 28212 45805 54956 47208 80932 61312 70888 65122 48253 67005 20662 28011 21116 53041 52879 48823 72351 70695 89379 80311 33998 30787 71138 59439 29241 19813 73951 49936 18863 31817 51587 26171 54196 47685 86746 91335 47422 73170 87024 18287 39839 59402 61334 87253 50723 23099 12783 49210 42866 24853 80086 62576 77576 62458 37518 36048 44530 9384 28145 57218 88106 44907 28168 39226 57859 31685 29134 67157 36808 79382 47816 49240 66959 43988 57976 59624 48769 35545 45125 48441 23979 50529 29785 34471 52259 38057 32829 36855
88502 45371 34187 37233 32816 54961 80225 90307 68765 28585 99353 89854 81772 95544 62560 63640 41640 91350 68178 60691 84950 92193 88519 44685 24884 88324 56006 97256 58245 91590 67121 84144 51518 97018 21629 93231 58984 13197 99873 5886 94430 77915 30287 53343 73022 71090 70995 44241 84243 43797 91003 35232 78330 72277 108728 20855 85255 82213 88544 60670 24938 26961 86350 91243 97380 31124 103946 21786 107448 69799 58564 25668 102929 45850 63084 87261 47618 46892 26258 17524 108380 80551 40728 41441 16925 82116 50663 33584 83713 75632 44366 62529 74886 41892 73244 39489 26625 92083 54514 63555 80401 0 42037 23041 88238 27433 22707 47394 97707 32682 32180 20776 17486 15173 46806 84739 81514 105396 47421 46017 37797 1742 44744 26143 18248 38499 24065 59749 72440 96791 35022 62151 34536 22563 25618 27586 672 69277 54434 19977 32742 77482 84825 11774 30468 86714 69884 31553 60332 35338 33162 10733 35401 41733 23975 47196 86707 40770 21545 28338 59200 30814 103344 84587 43757 38180 64471 35520 30467 38408 34914 59239 47657 106769 78784 83370 23250 18402 55544 65258 54218 22553 70924 55095 24000 64618 1406 34910 81026 35191 38229 42654 78469 38980 95955 42248 39773 59998 34364 50630 72937 29488 87517 85674 83460
58149 21658 31738 28392 19260 51771 51634 66907 40826 25054 78357 53864 58489 64389 45242 39001 22034 71581 34965 47231 53092 57800 59882 19319 48208 67875 45200 67934 26836 66904 27857 59537 38043 66886 20496 69627 24662 53341 59658 37018 69455 52059 11810 38644 47918 44278 52904 2959 52047 36177 59663 36856 57698 48403 83280 34363 51208 57991 55118 22702 17182 19896 57564 71768 70129 23424 70986 20530 73071 49904 56420 16882 68279 26818 27946 55034 41488 18681 15826 25727 82246 49034 35866 34494 35444 55869 38936 8457 59447 46294 9234 27907 61529 9790 54762 21771 57692 67813 17734 43112 68959 42037 0 26934 65838 60415 57853 60777 76964 18271 9857 28200 31530 29388 7117 47766 63299 85366 62755 67659 51583 43730 7969 59220 45372 23932 18865 52083 47615 77125 20491 25669 27587 56891 16418 27819 42562 41819 38427 22119 57411 51225 63045 30348 37399 65565 43522 47025 42812 18737 41774 38587 25515 22838 58682 18108 65857 43354 40197 17949 22416 30679 88103 66433 20028 44227 66745 13539 14587 9679 10426 33237 34761 77277 72453 57437 34599 60157 25980 42824 65411 36664 44392 40249 18870 36805 42359 29014 45682 65014 31620 11010 39392 55112 68006 55801 22706 45101 24830 45698 44534 43701 57241 57619 53455
65489 22713 39033 39187 10766 36023 57188 67601 45754 30399 77089 67538 58985 72542 40134 40604 18811 69189 45736 38919 62050 69534 65478 22386 42328 66001 34607 74215 35868 68762 46704 61261 29221 73982 15093 70530 37209 30024 79131 21241 71597 54912 18520 30937 50021 48049 48704 27936 61380 22168 68028 42724 55811 49334 85942 7432 62620 59344 65781 40015 16000 24469 63310 69133 74399 8162 81030 11417 84671 47206 40331 17995 80218 22811 41288 64376 53055 24867 14584 8676 85527 57658 19545 19700 28979 59118 28661 20235 60855 52634 33478 40624 53724 22364 50947 16654 30928 69300 33929 40756 59942 23041 26934 0 65630 33807 31824 36929 75466 11048 19106 2285 6081 21068 33658 62776 59457 83377 38331 41696 26813 24208 26015 32673 18830 15478 10396 39525 49447 74729 12429 40821 11761 30720 15099 31574 23228 46249 31877 12405 30617 54463 62253 14108 13234 64258 46843 21228 37796 13172 17735 27037 36145 18823 32490 40153 64296 22912 13264 9005 48673 9304 82367 62606 21284 21917 48620 28574 12351 28886 16846 36238 25200 83733 59943 60394 7902 37943 33003 42325 42749 9821 47884 32758 10507 41639 22519 12412 58707 38082 16107 22648 57503 29893 72940 31506 16843 37892 11325 30636 49918 17843 64504 62636 60451
18459 46741 96367 93788 58194 39494 17325 2714 25333 88296 12528 34049 7349 21235 25711 27102 49133 7280 33848 28453 22798 29446 14245 48605 106925 4287 33449 17442 39244 5555 47622 7088 36754 19208 75794 5244 42404 91299 53554 86864 7696 14271 71220 34904 17931 21763 17590 63269 23804 44710 20945 101296 9963 17527 20774 67724 28446 8083 26492 47386 74019 81821 15016 7801 13278 58156 29295 72587 34959 18444 39232 75417 33440 43843 40668 23362 107296 48002 71390 73361 20819 23403 47927 46944 93024 11566 37770 69118 6847 21782 74229 40190 19415 57137 15414 50982 81642 5113 49400 24978 21643 88238 65838 65630 0 84901 86653 60291 11203 58858 69555 67778 70773 84940 70038 37060 9681 19580 63033 72446 61249 89146 57880 84580 75959 50997 69886 33023 18222 11866 55484 43661 53878 85279 72512 90665 88309 24255 33812 74629 74046 15240 3449 79498 59193 2796 22379 64002 27907 56037 58492 92369 90709 48693 86424 82837 3356 50976 69280 63972 79826 57439 25132 8862 48714 54509 44606 78728 64087 75373 62372 32810 40582 23538 31026 10117 65474 99389 39859 23958 57644 66748 21580 33181 70031 29094 87480 53372 32726 82506 50016 55781 44589 63736 13907 60540 50348 28558 54578 40503 22324 63609 18379 13522 18786
90828 53420 61241 63779 43871 45914 82272 87410 72231 54674 93835 96683 79905 97790 60545 66049 49389 85853 75372 56692 88824 97405 89560 53976 50806 83651 51737 97919 66251 89443 79299 82855 50661 98327 43196 90145 68677 16483 110783 32605 92180 78387 50320 52561 73797 73363 67521 61655 88457 42788 93828 62618 75204 72365 105529 26521 90836 80924 93283 72609 45892 51366 87753 85561 96479 40045 106988 41151 111498 67752 47649 47437 107528 50975 72530 91168 74957 56711 45841 35675 105711 84692 39684 41381 44322 82246 49026 52876 82247 78879 65765 71716 67573 56028 69587 47518 3382 89589 66776 63294 70929 27433 60415 33807 84901 0 5123 29010 92179 44429 51553 32274 28899 40965 66777 92926 76285 98673 27544 21983 23883 26273 59760 1322 15048 45336 41971 52205 73132 90629 44595 72726 39622 4893 45785 54200 26811 72323 54087 40433 11589 78296 81508 33892 28965 82719 72082 21176 59061 45895 27552 38152 61549 49017 3851 70820 82511 34223 21084 42728 81193 34593 93641 78875 52626 30640 49100 58650 45999 60352 50613 63627 48118 106772 66307 83109 27079 20590 63137 65865 35321 24892 73040 53772 42005 68851 26092 38946 88136 8212 40118 56171 89318 22201 95707 25934 47229 57135 41334 44440 75967 22501 89892 86626 86110
91590 52652 56752 59477 42294 48239 83018 89100 72615 50475 96034 96646 81350 98611 61796 66553 48581 87999 75095 58254 89284 97675 90548 52990 45731 85634 53260 99031 65713 91012 78120 84219 51509 99323 39765 91887 67855 11361 110045 28087 93785 79389 47301 53436 74697 73981 69136 59291 88852 43453 94518 57939 76836 73377 107378 24879 90994 82272 93614 71409 42625 47529 88662 87738 97867 38714 107713 38039 112059 69106 50368 44053 107968 50697 71800 91640 70320 55681 42813 32555 107466 85071 40247 41813 39631 83345 49986 50036 83638 79372 62669 71025 69892 54189 71259 46607 6296 91221 65448 64257 73669 22707 57853 31824 86653 5123 0 32816 94370 42745 48675 30060 26426 36736 63975 92609 78309 101109 31626 26788 26470 21451 57820 4076 13167 44582 39130 54362 74041 92923 43312 71785 38989 1377 42654 49852 22066 72786 54911 37118 15256 79234 83229 30091 29048 84573 72700 22663 60149 44472 28435 33369 57360 48285 1305 67286 84399 35686 20030 40518 78069 33966 96567 81008 51689 32143 52675 55141 43687 57099 48382 63727 48653 108052 69539 84287 25870 15939 62631 66702 39359 23752 73684 54775 39148 69052 21405 38485 87988 13334 40122 54448 88471 25392 96972 29187 46417 58491 40416 46171 76472 23263 90638 87609 86776
70178 44326 75071 75814 41533 21334 62077 62962 54461 66744 67480 79611 56699 76621 39477 48207 41340 59811 60807 34498 69665 78797 67940 46025 72179 58221 30352 75495 53989 65409 69410 59872 33055 76381 51755 65427 57737 42181 96770 50143 67929 57205 55036 34474 53360 54329 44206 60633 69633 28084 73390 78121 51416 51492 80137 31418 73059 58087 74547 63414 52927 61216 66558 59422 72967 37454 85972 48242 91092 45594 21084 54918 87780 39584 60691 71854 89311 48534 51428 44206 80638 66136 26592 28457 61523 60436 31123 56066 59172 60092 68901 59733 41433 52673 45905 40481 26570 65303 58940 43381 43374 47394 60777 36929 60291 29010 32816 0 65874 42549 55188 37181 36496 55057 67894 77456 50917 71563 2881 12204 10307 47147 56439 29310 29188 37960 47297 27666 52701 64029 40409 62047 33303 31681 52008 67480 47019 54143 36031 48874 17575 57416 57117 46715 23973 57786 53143 16608 38966 42164 19393 56908 72867 40614 31994 76464 57455 18233 27207 44263 83183 30249 65419 53040 44650 16602 20160 65338 47339 65131 50525 48176 32773 83449 37710 60914 29642 48574 51067 46345 6860 28541 53903 34811 47414 52321 46050 31915 72042 23802 30061 52106 76878 8415 72713 5501 39704 35910 36039 23254 57311 19656 69352 65145 66102
26993 57510 107294 104811 68604 46265 27975 10827 36536 99134 1668 42434 18518 27249 35338 38089 59684 6411 44923 37102 32187 37140 22882 59451 117211 9499 41959 21972 50433 12374 58535 18062 46281 24229 86297 9026 53605 99857 61136 96688 11477 25437 82046 44531 29102 32965 26767 74421 33317 53918 28670 112187 19903 28573 15047 76968 37676 19262 35010 58533 84653 92618 24376 6633 16413 68264 33045 82992 38504 28491 44995 86113 38337 54292 51818 32192 118392 58975 82028 83450 16187 33625 57036 56266 103364 22402 47047 80041 17945 32751 85407 51359 24654 68154 24521 61450 89022 11178 60602 35344 23262 97707 76964 75466 11203 92179 94370 65874 0 69321 80431 77549 80345 95256 81233 46385 16269 8402 68451 77752 68303 98516 69000 91982 84419 61273 80329 40016 29367 2556 65873 54803 63716 93012 83146 101455 97734 35457 43617 84995 80959 26390 13949 89478 67990 11527 33566 71764 37718 66536 66773 102403 101714 59197 94026 94031 11349 59015 78000 74411 90962 66927 15726 13382 59482 62431 48081 89766 74712 86467 73205 43835 50268 23637 31763 20850 74646 107833 50985 34690 62238 75749 32778 42721 80476 40272 96873 63086 42608 89000 59558 66798 54701 70388 18483 66939 60767 37711 64645 48416 33471 71766 27224 23208 28686
56436 12959 39465 38202 1078 35695 48437 60556 36827 30813 70884 57183 51826 63391 34446 32427 9777 63275 35500 34629 52547 59550 56887 12024 48124 59835 31254 65573 25566 61352 35663 53747 24582 65119 16978 63466 26455 40929 68157 29588 64143 46885 14544 25869 42079 39533 42994 18461 51781 19985 58762 43966 49419 41749 78512 17936 52608 51907 55965 28981 15593 24207 54637 63310 66331 5164 71526 13743 74859 40847 40338 17287 70300 15033 30557 54825 52435 14227 13038 15513 77898 48148 18775 17830 34197 51076 24755 14306 53435 43558 26456 29951 49715 11644 45156 7879 41405 62021 22883 33982 56630 32682 18271 11048 58858 44429 42745 42549 69321 0 13828 13109 17002 26156 25377 52173 53907 77517 44491 49514 33322 34067 15461 43350 29637 8387 11028 37451 41572 68906 3592 29908 9722 41601 14112 32797 32989 37478 26324 15819 39877 46306 55618 21847 19181 57850 38414 28959 31944 2862 23510 34150 34985 10168 43354 34473 57981 25492 23422 5119 40684 12413 77962 57119 11193 26062 50065 24645 6023 23353 7989 27377 20586 75157 58347 52470 17468 48724 22916 34944 47378 19651 39443 27717 11173 32563 32415 11158 48351 47999 14391 11744 46542 36876 64656 37535 8562 33028 7066 29673 41013 25703 55453 54152 51392
64160 22988 26896 24911 14896 49514 56931 70945 45544 18760 81920 61671 62286 70756 46642 42470 21560 74661 41398 47567 59502 65121 65380 20981 40032 71067 44612 73783 32156 71326 36551 63769 37680 72969 10670 73782 31112 43625 68922 27193 74013 56477 2120 38731 51952 48745 54924 12199 58550 33771 66018 31757 60663 52054 88190 26301 58321 62064 62083 30712 7375 12429 63062 74769 75381 18249 77995 10825 80538 52349 54161 7410 75791 27038 34897 61601 39053 21654 6033 16199 87341 55245 32592 31653 26630 60519 38105 1414 63572 51692 14422 34639 62505 13016 56975 20370 49003 72130 24959 45392 69651 32180 9857 19106 69555 51553 48675 55188 80431 13828 0 19875 22752 19917 15307 55844 65721 88774 56862 60760 45402 33875 14221 50317 36607 21741 9582 51045 51546 80289 17172 33112 23433 47784 6563 21223 32707 46410 38921 12293 49630 55747 66510 20508 31239 68906 47805 40182 44126 15722 35805 29119 21708 22235 49571 21282 69117 38960 32128 10927 29769 25100 90248 68925 21033 39093 63865 10818 8044 9945 7287 36839 33858 83299 71900 62029 27007 50331 30453 45747 60474 28890 48768 40520 9551 41293 32512 24845 53156 56698 28210 14289 48147 48695 73436 49925 21265 45739 20864 43477 49555 36793 63211 62885 59260
67769 24980 38230 38667 12906 37490 59461 69770 48034 29705 79177 69794 61170 74823 42232 42864 21090 71255 47996 40887 64335 71812 67743 24615 40514 68095 36494 76480 38119 70958 48765 63469 31277 76255 14575 72698 39401 27849 81256 19140 73794 57155 19060 33020 52263 50317 50782 29382 63664 24053 70311 41731 57938 51556 88130 6457 64895 61548 68063 42088 15941 24036 65578 71190 76635 10446 83315 11111 86954 49344 41711 17889 82499 25084 43487 66661 52362 27068 14870 7379 87730 59943 21312 21595 27354 61359 30652 21088 63056 54916 34297 42833 55608 24205 53028 18933 29496 71485 35979 42938 61724 20776 28200 2285 67778 32274 30060 37181 77549 13109 19875 0 3894 19590 34763 65003 61500 85425 38428 41286 26949 21930 27776 31106 17232 17759 10651 41221 51686 76781 14673 42971 13902 28997 15226 30698 20956 48525 33996 11717 29774 56712 64393 12228 13965 66376 49109 21091 39915 15351 18301 25092 35693 21107 30778 40611 66405 24060 12255 10477 49610 11000 84251 64637 23531 22759 49696 28809 13725 29450 18363 38520 27285 85993 61484 62628 7610 35727 35266 44543 43197 9190 50149 34828 10737 43922 20240 14463 60961 36908 18074 24562 59635 29844 75188 31709 19128 39923 13588 32250 52197 17753 66784 64897 62732
71314 28769 38577 39509 16798 39000 62955 72828 51596 30333 81984 73605 64287 78381 45120 46296 24833 74012 51799 43448 67982 75551 71183 28468 38690 70931 38888 79917 41942 74105 52651 66664 34091 79744 15874 75753 43280 23960 85150 16651 76945 60493 21686 35896 55600 53787 53598 32876 67332 26527 73900 41697 60880 54816 91243 5118 68645 64731 71772 45978 17871 25193 69041 73922 79933 14175 86944 12931 90648 52330 43025 19691 86219 28612 47363 70316 52826 30942 17289 7951 90896 63598 23579 24120 26114 64688 33313 24043 66230 58489 37107 46703 57934 28006 55848 22681 26265 74598 39864 46070 63802 17486 31530 6081 70773 28899 26426 36496 80345 17002 22752 3894 0 18848 37897 68858 64204 88120 37473 39486 26189 18502 31523 27694 13881 21368 13217 43177 55011 79492 18508 46863 17073 25410 17433 30985 17596 52054 36962 12907 27388 60081 67366 10737 14627 69282 52564 19993 42868 19234 18486 23031 36673 24809 27199 42927 69287 25118 10031 14129 52507 13423 86533 67308 27361 23301 50392 30904 17262 31976 21965 42105 30192 89401 63047 65924 7263 31862 39064 47797 42804 7959 53603 37666 13270 47526 16816 17424 64777 33991 20796 28401 63529 28734 78541 30996 22826 42641 17112 34092 55742 16840 70330 68319 66286
82124 38884 20679 22822 26763 57056 74347 86685 62737 13739 96841 81068 77959 88964 60063 58566 35933 89115 60120 59463 77885 84167 82829 37512 21985 85757 55391 91459 50405 87508 56427 79903 49513 90885 9847 89600 50120 28299 88836 9294 90299 73012 17808 51073 68224 65579 68677 31997 77023 43030 84268 23133 75385 67904 104667 23947 77274 78061 80886 50436 12746 11922 80552 89114 92417 27112 96705 12437 99603 66770 61300 12549 94913 41106 54086 80089 34855 39095 15018 12398 104042 73526 40561 40563 8116 77194 49210 21186 79589 69328 30010 53711 74451 31956 70885 33996 39435 88171 44505 59992 80864 15173 29388 21068 84940 40965 36736 55057 95256 26156 19917 19590 18848 0 33019 75423 79566 103364 55801 56569 44785 16872 33923 39643 28350 33986 15200 60558 67722 94723 29460 52582 32117 36306 14003 13320 15832 63450 51791 10337 43567 72413 81665 8348 33289 83843 64490 38450 57614 29010 37317 9211 20624 36308 37918 32102 83947 43604 27909 21042 44378 30372 103046 82759 36987 42059 69131 20716 21600 24017 24946 53400 45420 101045 81009 78603 26092 33280 48175 61074 61511 26710 65511 52932 15065 58443 16106 33059 72403 48025 36878 33027 68013 47016 90688 49577 34599 58203 30751 51703 66899 35481 81150 80147 77111
60740 27899 30747 26607 26373 58530 54910 70892 44738 25694 82556 54659 62716 66586 50894 43743 28746 76118 37675 53278 55398 59111 62883 25558 49642 72376 51573 70554 30803 70629 28085 63471 44429 69312 25241 73510 27833 58733 58038 41430 73062 55965 16832 44881 52143 48287 58179 7924 54284 43058 61927 35809 62427 52858 86526 41053 52847 62048 56849 24298 21988 22013 60594 76350 73215 30523 72484 26078 74051 55005 63160 21139 69252 33234 30448 57163 38318 24464 21262 31497 85359 51591 42874 41453 37945 59560 45443 13940 63453 49587 4698 30629 67196 16306 59922 28661 64156 71603 20725 48397 74696 46806 7117 33658 70038 66777 63975 67894 81233 25377 15307 34763 37897 33019 0 48316 68267 89618 69866 74689 58675 48536 13483 65554 51778 30901 24852 58535 51911 81574 27590 27768 34694 63073 21594 28489 47377 45796 44530 27356 64244 55073 67429 35414 44474 69999 47668 54040 48536 25834 48869 41996 24212 29556 64861 12799 70336 50442 46904 24760 15308 37779 93058 71337 26437 51343 73581 13664 21400 9497 17479 38055 41337 79664 78643 61150 41431 65154 30563 47788 72511 43454 48459 46403 24830 40977 47286 36118 47025 71667 38663 17359 39097 62187 70972 62911 29584 51060 31938 52481 48148 50700 59882 60831 56292
19444 40240 78915 74917 52183 57457 20821 36073 23240 72801 46995 6483 32302 21923 39186 29312 44293 44311 17554 44448 14294 11902 23503 40390 95758 41161 47555 27346 27014 34033 20233 30474 44562 25338 65626 37367 25755 92750 19534 81080 35141 26082 57950 43022 27088 24352 38919 44817 13257 51146 18435 84019 36325 29215 44662 68378 8711 30540 11809 25177 62696 67529 22161 44854 32081 54794 25020 63852 25821 35717 60139 63198 21047 41964 21655 14242 86074 37970 60424 67272 42930 14406 53875 52012 82471 26269 46483 54758 31017 19239 53011 22224 48369 43507 38770 46384 89582 35230 30928 34823 54452 84739 47766 62776 37060 92926 92609 77456 46385 52173 55844 65003 68858 75423 48316 0 42223 53458 80298 88873 73297 86181 41624 92118 79653 48165 61214 52479 27575 48015 50353 22847 53640 91311 61421 75577 85081 23771 41447 65956 84757 25229 36645 73418 63968 38866 25289 72737 38977 49687 65948 84449 72430 44485 92913 59756 39476 61199 72610 56412 51981 58648 61803 43815 41515 64406 69685 60990 54567 56804 50591 29772 45790 34520 62885 27358 66951 100718 30034 31861 78006 68976 24832 42655 61311 25161 84546 54128 5573 93840 52832 42514 10220 76850 29533 75046 46424 42439 52445 54234 21363 70664 19162 23556 18330
25633 42751 92604 90453 53125 30494 21404 12393 25147 84239 17933 40430 10061 29855 19509 24547 44477 9865 34861 20851 28648 36639 21788 44855 101452 7383 25690 26749 37866 15176 48989 12631 30237 28303 70855 14592 41661 83606 60187 80633 17356 16396 67203 28558 17616 21758 10914 60975 29404 37718 28585 97384 6411 16153 29359 60740 34127 11915 33093 47412 69416 77658 21716 9730 22931 52472 38462 67437 44084 13431 29834 70975 42126 38990 40836 29839 104319 44782 66809 67588 29748 27841 40808 40092 87682 16143 30893 65466 11921 24195 72138 40171 9745 54011 8767 46100 73082 14794 48220 20356 12822 81514 63299 59457 9681 76285 78309 50917 16269 53907 65721 61500 64204 79566 68267 42223 0 23927 53620 63023 52472 82298 55371 76036 68174 45684 64832 24098 17549 15289 50385 43812 47747 76945 67915 86446 81530 24020 27775 69388 65220 17355 7166 73525 51721 6978 21830 55662 21982 51192 50542 86464 87296 43921 78006 80963 6576 42819 61733 58936 79496 50780 24812 3214 44694 46269 34926 75538 59509 72525 58438 30213 34281 33218 22071 15390 58407 91600 37714 20500 48053 59488 21398 26717 64981 27926 80662 47048 37213 73498 43452 52667 48216 54764 23359 51450 45356 21579 48836 32224 23530 55562 25259 20029 24262
34032 65830 115649 113195 76780 52870 35991 18947 44903 107459 7083 49000 26912 33026 43330 46476 67925 14251 53135 44706 39505 43423 30134 67793 125292 17722 49442 27405 58823 19980 66596 26318 54157 29704 94495 16702 61958 107053 66930 104559 18376 33757 90372 52458 37498 41339 34717 82822 40679 61613 35251 120529 28155 36972 14590 84589 44809 27603 41806 66801 92906 100930 31875 14258 21927 76313 37173 91150 42225 36673 51103 94389 42923 62504 60094 39221 126790 67353 90284 91466 16469 41358 64670 64001 111479 30559 54814 88399 26249 40914 93803 59656 31243 76540 32492 69657 95590 18828 68972 43577 28212 105396 85366 83377 19580 98673 101109 71563 8402 77517 88774 85425 88120 103364 89618 53458 23927 0 74015 83161 74808 106153 77401 98548 91606 69405 88506 46843 37767 8651 74044 63070 71656 99764 91400 109762 105401 43831 51619 93135 87298 34695 22339 97435 75418 19878 41956 78633 45757 74750 73945 110372 110093 67421 100701 102417 19656 66115 85349 82592 99206 74697 11951 20813 67800 69445 52824 98154 82967 94865 81537 52227 58189 26225 35493 28983 82237 114946 59387 43026 67384 83250 41160 50625 88654 48667 104525 70972 50055 95049 67378 75184 62207 76651 24352 73087 68956 45506 72683 55552 41762 78846 34401 30879 36326
