customer_id,donor_customer_id,donor_fields_inherited_exactly,donor_instance_id,donor_service_time,event_id,event_type,minimum_formal_trip_departure_second,minimum_uncommitted_margin_seconds,modifiable_in_both_fixed_seed1_plans,network,new_demand,new_due_time,new_ready_time,new_service_time,old_customer_owner,old_demand,old_due_time,old_ready_time,owner_depot_id,owner_rule_verified,reused_from_sealed_n221,search_evaluations,seed,service_time_source,status,stream_id,t_appear,trigger_second,x,y
N_S2_004,C405,True,L-main-threeshift-200c-01,1526.0,10,add,,,True,N322,763.0,86090.0,66481.0,1526.0,,0.0,86090.0,66481.0,D1,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,13175.087033822896,15640.053381280775,53166.19,-20121.57
C295,,,,,11,cancel,32900.80436819844,17260.750986917665,True,N322,0.0,55259.0,36335.0,,D0,220.0,55259.0,36335.0,D0,True,False,0,2,existing_customer,PASS,stream_seed2,14251.872067646407,15640.053381280775,-14981.13,19323.06
C230,,,,,12,cancel,32453.67689469377,16813.623513412997,True,N322,0.0,55463.0,34581.0,,D0,642.0,55463.0,34581.0,D0,True,False,0,2,existing_customer,PASS,stream_seed2,14699.65087032547,15640.053381280775,87510.24,24665.07
C232,,,,,13,demand_change,19267.29251202576,3627.2391307449852,True,N322,529.4259592337712,55123.0,35045.0,,D1,483.0,55123.0,35045.0,D1,True,False,0,2,existing_customer,PASS,stream_seed2,14969.995719847924,15640.053381280775,-9447.96,-6941.35
C283,,,,,14,demand_change,20509.631943196167,4869.578561915392,True,N322,171.91335058515347,52354.0,33113.0,,D1,161.0,52354.0,33113.0,D1,True,False,0,2,existing_customer,PASS,stream_seed2,15636.081387505084,15640.053381280775,-13762.53,-16459.13
C219,,,,,15,cancel,18149.156039205445,2509.10265792467,True,N322,0.0,52474.0,33447.0,,D0,452.0,52474.0,33447.0,D0,True,False,0,2,existing_customer,PASS,stream_seed2,15640.053381280775,15640.053381280775,-37797.67,109480.28
N_S2_005,C149,True,L-main-threeshift-200c-01,1648.0,16,add,,,True,N322,824.0,25739.0,4588.0,1648.0,,0.0,25739.0,4588.0,D1,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,15909.788910202276,20107.003309566662,-65551.56,-14294.26
C187,,,,,17,cancel,32542.393525138497,12435.390215571835,True,N322,0.0,55107.0,34134.0,,D1,828.0,55107.0,34134.0,D1,True,False,0,2,existing_customer,PASS,stream_seed2,17221.49862367983,20107.003309566662,3897.33,-24016.69
C241,,,,,18,demand_change,22024.240402119958,1917.237092553296,True,N322,276.93805956056553,52037.0,33307.0,,D0,241.0,52037.0,33307.0,D0,True,False,0,2,existing_customer,PASS,stream_seed2,17587.440813103087,20107.003309566662,13445.25,17220.75
N_S2_006,C083,True,L-main-threeshift-200c-01,836.0,19,add,,,True,N322,418.0,25117.0,4740.0,836.0,,0.0,25117.0,4740.0,D0,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,17695.418989034486,20107.003309566662,5973.28,38461.57
C198,,,,,20,demand_change,34804.13684052048,14697.133530953815,True,N322,446.8282494935923,54353.0,33992.0,,D1,515.0,54353.0,33992.0,D1,True,False,0,2,existing_customer,PASS,stream_seed2,17745.46028990522,20107.003309566662,29612.32,-10082.59
N_S2_007,C410,True,L-main-threeshift-200c-01,664.0,21,add,,,True,N322,332.0,86080.0,66248.0,664.0,,0.0,86080.0,66248.0,D0,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,18047.059282477137,20107.003309566662,-6969.17,50351.28
C320,,,,,22,demand_change,45876.17533574619,25769.17202617953,True,N322,258.53723849279464,85746.0,66266.0,,D1,299.0,85746.0,66266.0,D1,True,False,0,2,existing_customer,PASS,stream_seed2,19091.08316465428,20107.003309566662,-11200.71,-9738.5
N_S2_008,C377,True,L-main-threeshift-200c-01,720.0,23,add,,,True,N322,360.0,57968.0,37514.0,720.0,,0.0,57968.0,37514.0,D0,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,20107.003309566662,20107.003309566662,3694.34,41218.48
N_S2_009,C259,True,L-main-threeshift-200c-01,850.0,24,add,,,True,N322,425.0,55325.0,36435.0,850.0,,0.0,55325.0,36435.0,D1,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,21964.507979437385,30907.003309566662,-21068.14,-15713.61
C316,,,,,25,demand_change,52907.07399032011,22000.070680753448,True,N322,568.5066387539127,86090.0,65413.0,,D1,539.0,86090.0,65413.0,D1,True,False,0,2,existing_customer,PASS,stream_seed2,22169.37254412034,30907.003309566662,-30104.84,-6132.81
C303,,,,,26,demand_change,55720.591284922375,24813.587975355713,True,N322,214.82768711290535,84932.0,66445.0,,D0,191.0,84932.0,66445.0,D0,True,False,0,2,existing_customer,PASS,stream_seed2,24494.968300111133,30907.003309566662,33387.64,-2996.25
N_S2_010,C398,True,L-main-threeshift-200c-01,1458.0,27,add,,,True,N322,729.0,58823.0,37368.0,1458.0,,0.0,58823.0,37368.0,D1,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,26237.57923828563,30907.003309566662,-56996.07,-49300.39
C271,,,,,28,demand_change,34627.68693485295,3720.6836252862886,True,N322,302.0126398823037,57125.0,37272.0,,D1,300.0,57125.0,37272.0,D1,True,False,0,2,existing_customer,PASS,stream_seed2,28135.156626462074,30907.003309566662,-22942.06,-17801.69
N_S2_011,C426,True,L-main-threeshift-200c-01,700.0,29,add,,,True,N322,350.0,86293.0,66834.0,700.0,,0.0,86293.0,66834.0,D0,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,28894.11249204549,30907.003309566662,-36537.21,29364.56
C302,,,,,30,demand_change,52907.07399032011,22000.070680753448,True,N322,124.58681635143046,85868.0,66589.0,,D1,134.0,85868.0,66589.0,D1,True,False,0,2,existing_customer,PASS,stream_seed2,29632.37712286157,30907.003309566662,-42340.34,-70693.41
N_S2_012,C419,True,L-main-threeshift-200c-01,1320.0,31,add,,,True,N322,660.0,86146.0,66597.0,1320.0,,0.0,86146.0,66597.0,D1,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,31037.17754782053,41707.00330956666,-17910.55,-70332.77
N_S2_013,C254,True,L-main-threeshift-200c-01,326.0,32,add,,,True,N322,163.0,55808.0,37065.0,326.0,,0.0,55808.0,37065.0,D1,True,False,0,2,frozen_sister_bundle_exact,PASS,stream_seed2,32254.172756534837,41707.00330956666,58527.39,-59529.74
N_S3_001,C011,True,L-main-threeshift-200c-01,1522.0,1,add,,,True,N322,761.0,24724.0,4286.0,1522.0,,0.0,24724.0,4286.0,D0,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,3097.79536444524,10800.0,20681.58,48406.06
C171,,,,,2,demand_change,21704.885793599547,10904.885793599547,True,N322,274.8830405953955,56125.0,36239.0,,D0,293.0,56125.0,36239.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,4096.3106919843985,10800.0,63481.1,3600.04
C242,,,,,3,cancel,10881.467721011697,81.467721011697,True,N322,0.0,56050.0,36990.0,,D0,207.0,56050.0,36990.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,5107.0183262617265,10800.0,7849.1,39704.11
N_S3_002,C395,True,L-main-threeshift-200c-01,330.0,4,add,,,True,N322,165.0,54400.0,34770.0,330.0,,0.0,54400.0,34770.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,6271.698332468228,10800.0,54013.3,-30179.67
C137,,,,,5,demand_change,13425.438321389713,2625.4383213897127,True,N322,157.87858899546023,20888.0,2302.0,,D0,162.0,20888.0,2302.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,8721.685102890073,10800.0,49426.25,77525.86
N_S3_003,C062,True,L-main-threeshift-200c-01,1472.0,6,add,,,True,N322,736.0,24792.0,5111.0,1472.0,,0.0,24792.0,5111.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,11263.032240387283,16455.932441243716,49049.34,-15992.88
N_S3_004,C024,True,L-main-threeshift-200c-01,748.0,7,add,,,True,N322,374.0,24376.0,4363.0,748.0,,0.0,24376.0,4363.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,11270.33402375514,16455.932441243716,46664.26,-8332.99
N_S3_005,C314,True,L-main-threeshift-200c-01,220.0,8,add,,,True,N322,110.0,53297.0,34818.0,220.0,,0.0,53297.0,34818.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,12771.533180410244,16455.932441243716,-64931.25,-8409.35
C253,,,,,9,demand_change,20544.17055000529,4088.238108761572,True,N322,403.4003058382216,53028.0,33874.0,,D1,390.0,53028.0,33874.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,13828.595667469854,16455.932441243716,-36818.03,-35972.65
C170,,,,,10,demand_change,18426.429170944466,1970.4967297007497,True,N322,447.283713839284,56726.0,37217.0,,D0,518.0,56726.0,37217.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,14103.693336982496,16455.932441243716,-98436.05,21395.7
C298,,,,,11,cancel,32149.371654540944,15693.439213297228,True,N322,0.0,54637.0,35425.0,,D1,266.0,54637.0,35425.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,15349.534846813462,16455.932441243716,-41023.84,-55682.48
N_S3_006,C373,True,L-main-threeshift-200c-01,1112.0,12,add,,,True,N322,556.0,57367.0,37208.0,1112.0,,0.0,57367.0,37208.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,15605.340734975001,16455.932441243716,-40211.84,-6268.27
C297,,,,,13,demand_change,17782.721415553602,1326.7889743098858,True,N322,497.567576674028,57817.0,37322.0,,D0,485.0,57817.0,37322.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,16455.932441243716,16455.932441243716,12652.68,9695.99
C158,,,,,14,cancel,34282.99444767993,10527.718863277165,True,N322,0.0,56144.0,36059.0,,D1,722.0,56144.0,36059.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,17499.02783099076,23755.275584402763,-7750.97,-37029.55
C164,,,,,15,demand_change,32472.01958452799,8716.744000125225,True,N322,436.55983589318976,54578.0,34289.0,,D1,430.0,54578.0,34289.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,19827.774219418814,23755.275584402763,15591.52,-30357.74
N_S3_007,C332,True,L-main-threeshift-200c-01,756.0,16,add,,,True,N322,378.0,58031.0,37530.0,756.0,,0.0,58031.0,37530.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,19852.641007938193,23755.275584402763,37942.45,-23869.49
N_S3_008,C309,True,L-main-threeshift-200c-01,1080.0,17,add,,,True,N322,540.0,53948.0,34097.0,1080.0,,0.0,53948.0,34097.0,D0,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,20034.851387843042,23755.275584402763,25639.37,14591.84
C197,,,,,18,demand_change,32453.67689469377,8698.401310291007,True,N322,434.5309144056131,55301.0,36071.0,,D0,378.0,55301.0,36071.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,21109.84431581215,23755.275584402763,-28571.17,19972.34
N_S3_009,C350,True,L-main-threeshift-200c-01,360.0,19,add,,,True,N322,180.0,56617.0,37405.0,360.0,,0.0,56617.0,37405.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,22463.48301517648,23755.275584402763,-37485.08,-57892.43
C193,,,,,20,demand_change,34812.37092099952,11057.095336596758,True,N322,428.6414195069289,54101.0,34094.0,,D1,503.0,54101.0,34094.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,22783.139811841393,23755.275584402763,-4593.38,-69262.17
N_S3_010,C216,True,L-main-threeshift-200c-01,654.0,21,add,,,True,N322,327.0,56200.0,35716.0,654.0,,0.0,56200.0,35716.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,23755.275584402763,23755.275584402763,-59839.67,-1754.31
C255,,,,,22,demand_change,32602.83394051917,2588.8102327828055,True,N322,507.7549194210172,54115.0,33186.0,,D0,493.0,54115.0,33186.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,23897.235463749887,30014.023707736364,-38518.72,66674.37
N_S3_011,C209,True,L-main-threeshift-200c-01,996.0,23,add,,,True,N322,498.0,56988.0,36517.0,996.0,,0.0,56988.0,36517.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,25088.882647713355,30014.023707736364,-54564.84,412.62
C296,,,,,24,demand_change,33688.79927737651,3674.7755696401437,True,N322,321.11122736676015,56368.0,36107.0,,D0,283.0,56368.0,36107.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,26379.481234593302,30014.023707736364,-44034.27,36403.41
C264,,,,,25,demand_change,33190.942034246036,3176.9183265096726,True,N322,327.59000746476124,55721.0,36800.0,,D1,287.0,55721.0,36800.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,28333.543646243317,30014.023707736364,12517.38,-67542.07
C230,,,,,26,demand_change,32453.67689469377,2439.6531869574064,True,N322,601.8645479900835,55463.0,34581.0,,D0,642.0,55463.0,34581.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,28735.299079725766,30014.023707736364,87510.24,24665.07
C175,,,,,27,demand_change,33894.78411231654,3880.760404580178,True,N322,745.0675930602957,57174.0,36792.0,,D1,802.0,57174.0,36792.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,28736.92780862238,30014.023707736364,-8642.17,-23596.92
N_S3_012,C384,True,L-main-threeshift-200c-01,1242.0,28,add,,,True,N322,621.0,53281.0,33939.0,1242.0,,0.0,53281.0,33939.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,29503.06155043672,30014.023707736364,-32716.22,-24911.81
N_S3_013,C212,True,L-main-threeshift-200c-01,388.0,29,add,,,True,N322,194.0,56888.0,36770.0,388.0,,0.0,56888.0,36770.0,D1,True,False,0,3,frozen_sister_bundle_exact,PASS,stream_seed3,30014.023707736364,30014.023707736364,54084.95,-16671.22
C315,,,,,30,cancel,52907.07399032011,12093.050282583747,True,N322,0.0,85417.0,65530.0,,D1,160.0,85417.0,65530.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,30251.314980288513,40814.02370773636,-34766.23,-13867.43
C301,,,,,31,cancel,52907.07399032011,12093.050282583747,True,N322,0.0,85884.0,65533.0,,D1,371.0,85884.0,65533.0,D1,True,False,0,3,existing_customer,PASS,stream_seed3,30452.142464344717,40814.02370773636,-72813.92,-4393.87
C303,,,,,32,cancel,55720.591284922375,14906.567577186011,True,N322,0.0,84932.0,66445.0,,D0,191.0,84932.0,66445.0,D0,True,False,0,3,existing_customer,PASS,stream_seed3,31356.119400281656,40814.02370773636,33387.64,-2996.25
N_S4_001,C143,True,L-main-threeshift-200c-01,1248.0,1,add,,,True,N322,624.0,24403.0,3873.0,1248.0,,0.0,24403.0,3873.0,D1,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,3467.5313047447944,10800.0,-13292.26,-4440.44
N_S4_002,C393,True,L-main-threeshift-200c-01,1578.0,2,add,,,True,N322,789.0,57010.0,36718.0,1578.0,,0.0,57010.0,36718.0,D1,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,3560.777249866222,10800.0,-27956.12,-54930.45
C190,,,,,3,demand_change,18149.156039205445,7349.156039205445,True,N322,526.6753116600187,57925.0,36971.0,,D0,514.0,57925.0,36971.0,D0,True,False,0,4,existing_customer,PASS,stream_seed4,4782.359959680036,10800.0,-53089.77,80122.19
C118,,,,,4,demand_change,13590.391224726176,2790.391224726176,True,N322,352.54424896873235,21572.0,1263.0,,D1,318.0,21572.0,1263.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,4861.829307705404,10800.0,-77164.48,-11570.46
C154,,,,,5,demand_change,34282.99444767993,23482.99444767993,True,N322,703.9950347368431,54690.0,35052.0,,D1,794.0,54690.0,35052.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,7038.33512911744,10800.0,-14237.37,-35902.79
C215,,,,,6,cancel,32900.80436819844,22100.80436819844,True,N322,0.0,55547.0,34686.0,,D1,594.0,55547.0,34686.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,7536.374869041322,10800.0,-11591.15,-49565.93
N_S4_003,C091,True,L-main-threeshift-200c-01,1028.0,7,add,,,True,N322,514.0,22930.0,2022.0,1028.0,,0.0,22930.0,2022.0,D0,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,10640.300319274453,10800.0,47658.16,8180.59
N_S4_004,C160,True,L-main-threeshift-200c-01,1494.0,8,add,,,True,N322,747.0,21643.0,976.0,1494.0,,0.0,21643.0,976.0,D1,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,11239.431164697338,17533.18063006241,33120.74,-65570.3
C207,,,,,9,demand_change,34804.13684052048,17270.95621045807,True,N322,99.75826819075633,53891.0,34925.0,,D1,101.0,53891.0,34925.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,11386.574676126027,17533.18063006241,27826.75,-15185.12
C253,,,,,10,demand_change,20544.17055000529,3010.98991994288,True,N322,336.5089089704963,53028.0,33874.0,,D1,390.0,53028.0,33874.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,14677.728344303576,17533.18063006241,-36818.03,-35972.65
C296,,,,,11,cancel,33688.79927737651,16155.618647314099,True,N322,0.0,56368.0,36107.0,,D0,283.0,56368.0,36107.0,D0,True,False,0,4,existing_customer,PASS,stream_seed4,15194.740842949606,17533.18063006241,-44034.27,36403.41
C262,,,,,12,cancel,22024.240402119958,4491.05977205755,True,N322,0.0,55215.0,35397.0,,D0,143.0,55215.0,35397.0,D0,True,False,0,4,existing_customer,PASS,stream_seed4,16410.30020411739,17533.18063006241,61095.91,63120.84
C202,,,,,13,demand_change,22024.240402119958,4491.05977205755,True,N322,684.2351666272422,55883.0,36065.0,,D0,646.0,55883.0,36065.0,D0,True,False,0,4,existing_customer,PASS,stream_seed4,16481.29772057479,17533.18063006241,-16008.65,39277.71
C236,,,,,14,demand_change,19267.29251202576,1734.111881963352,True,N322,663.4355519039933,54639.0,33474.0,,D1,593.0,54639.0,33474.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,17460.04217748296,17533.18063006241,-60.35,-7798.62
C288,,,,,15,demand_change,42635.86456267289,25102.683932610482,True,N322,887.5450192916114,56307.0,35755.0,,D0,781.0,56307.0,35755.0,D0,True,False,0,4,existing_customer,PASS,stream_seed4,17533.18063006241,17533.18063006241,-21269.84,1443.65
N_S4_005,C322,True,L-main-threeshift-200c-01,722.0,16,add,,,True,N322,361.0,55425.0,35180.0,722.0,,0.0,55425.0,35180.0,D0,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,18326.963077153727,22472.25204505815,17632.43,27740.8
C271,,,,,17,cancel,34627.68693485295,12155.4348897948,True,N322,0.0,57125.0,37272.0,,D1,300.0,57125.0,37272.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,18720.59941631251,22472.25204505815,-22942.06,-17801.69
N_S4_006,C042,True,L-main-threeshift-200c-01,418.0,18,add,,,True,N322,209.0,23528.0,3675.0,418.0,,0.0,23528.0,3675.0,D0,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,19468.372082981357,22472.25204505815,22055.02,-2610.9
N_S4_007,C321,True,L-main-threeshift-200c-01,624.0,19,add,,,True,N322,312.0,53285.0,34008.0,624.0,,0.0,53285.0,34008.0,D1,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,20271.11315902528,22472.25204505815,-24239.17,-31082.28
C270,,,,,20,demand_change,32453.67689469377,9981.42484963562,True,N322,747.4857544154619,54889.0,33635.0,,D1,798.0,54889.0,33635.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,20480.960963689166,22472.25204505815,-20246.05,-41275.27
C221,,,,,21,cancel,34248.30318914319,11776.051144085039,True,N322,0.0,56349.0,37576.0,,D0,185.0,56349.0,37576.0,D0,True,False,0,4,existing_customer,PASS,stream_seed4,21100.84654512668,22472.25204505815,-20379.3,84876.15
C293,,,,,22,demand_change,35961.02922448231,13488.777179424156,True,N322,288.3699128538805,53557.0,34707.0,,D1,253.0,53557.0,34707.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,21119.742216973056,22472.25204505815,-14743.3,-18838.55
N_S4_008,C368,True,L-main-threeshift-200c-01,434.0,23,add,,,True,N322,217.0,56633.0,36754.0,434.0,,0.0,56633.0,36754.0,D0,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,22472.25204505815,22472.25204505815,-31710.2,13053.64
C165,,,,,24,demand_change,32542.393525138497,2898.1559732383794,True,N322,609.6265596572002,52610.0,33086.0,,D1,550.0,52610.0,33086.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,24292.49599649243,29644.237551900118,41099.15,-32690.79
N_S4_009,C427,True,L-main-threeshift-200c-01,474.0,25,add,,,True,N322,237.0,84987.0,66273.0,474.0,,0.0,84987.0,66273.0,D1,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,26732.791715510928,29644.237551900118,-46540.68,-11212.04
N_S4_010,C361,True,L-main-threeshift-200c-01,974.0,26,add,,,True,N322,487.0,56306.0,35701.0,974.0,,0.0,56306.0,35701.0,D0,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,27804.85322788271,29644.237551900118,-52341.95,30281.01
C217,,,,,27,demand_change,35961.02922448231,6316.791672582189,True,N322,363.63452484947084,56067.0,36080.0,,D1,345.0,56067.0,36080.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,28004.56634565834,29644.237551900118,-25450.73,-13936.8
N_S4_011,C220,True,L-main-threeshift-200c-01,1210.0,28,add,,,True,N322,605.0,53534.0,33037.0,1210.0,,0.0,53534.0,33037.0,D0,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,28332.241306396918,29644.237551900118,-39333.18,52487.47
C196,,,,,29,demand_change,34821.37700981102,5177.1394579109,True,N322,373.333184286631,57056.0,36872.0,,D1,398.0,57056.0,36872.0,D1,True,False,0,4,existing_customer,PASS,stream_seed4,28772.73472116267,29644.237551900118,-4104.65,-58678.05
N_S4_012,C251,True,L-main-threeshift-200c-01,372.0,30,add,,,True,N322,186.0,51601.0,33201.0,372.0,,0.0,51601.0,33201.0,D0,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,28841.27333393461,29644.237551900118,-26918.43,4249.67
N_S4_013,C437,True,L-main-threeshift-200c-01,476.0,31,add,,,True,N322,238.0,84482.0,65488.0,476.0,,0.0,84482.0,65488.0,D0,True,False,0,4,frozen_sister_bundle_exact,PASS,stream_seed4,29644.237551900118,29644.237551900118,32560.07,10383.38
C309,,,,,32,cancel,42635.86456267289,2191.6270107727687,True,N322,0.0,85370.0,65800.0,,D0,485.0,85370.0,65800.0,D0,True,False,0,4,existing_customer,PASS,stream_seed4,30421.95212433322,40444.23755190012,-25498.54,8949.19
N_S5_001,C232,True,L-main-threeshift-200c-01,504.0,1,add,,,True,N322,252.0,54375.0,35802.0,504.0,,0.0,54375.0,35802.0,D0,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,2213.671833004648,7178.511167603507,13229.04,25232.36
N_S5_002,C024,True,L-main-threeshift-200c-01,748.0,2,add,,,True,N322,374.0,24376.0,4363.0,748.0,,0.0,24376.0,4363.0,D1,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,2262.3055298805484,7178.511167603507,46664.26,-8332.99
C012,,,,,3,demand_change,14303.537825157442,7125.026657553935,True,N322,581.0931299164063,25134.0,4473.0,,D1,547.0,25134.0,4473.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,4129.82493248045,7178.511167603507,-47996.82,-16647.06
N_S5_003,C322,True,L-main-threeshift-200c-01,722.0,4,add,,,True,N322,361.0,55425.0,35180.0,722.0,,0.0,55425.0,35180.0,D0,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,5991.384792320156,7178.511167603507,17632.43,27740.8
C291,,,,,5,demand_change,16712.186998861576,9533.67583125807,True,N322,204.57971457792294,55736.0,37196.0,,D1,180.0,55736.0,37196.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,6356.326732382831,7178.511167603507,47611.77,-68218.0
N_S5_004,C102,True,L-main-threeshift-200c-01,806.0,6,add,,,True,N322,403.0,22753.0,3208.0,806.0,,0.0,22753.0,3208.0,D0,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,6566.02574451024,7178.511167603507,-91191.5,27912.44
C233,,,,,7,cancel,17648.34632534604,10469.835157742533,True,N322,0.0,54707.0,33549.0,,D0,733.0,54707.0,33549.0,D0,True,False,0,5,existing_customer,PASS,stream_seed5,6986.431381707076,7178.511167603507,910.28,64028.49
C228,,,,,8,demand_change,19927.85710216399,12749.345934560484,True,N322,581.908951799241,57737.0,36708.0,,D1,657.0,57737.0,36708.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,7178.511167603507,7178.511167603507,51671.65,-18629.62
C251,,,,,9,demand_change,18712.355266807215,6334.354171180574,True,N322,739.9846557892573,54974.0,33696.0,,D1,801.0,54974.0,33696.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,8352.532519501896,12378.001095626641,-84084.08,-37530.2
N_S5_005,C424,True,L-main-threeshift-200c-01,574.0,10,add,,,True,N322,287.0,84945.0,65419.0,574.0,,0.0,84945.0,65419.0,D1,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,8493.961006652364,12378.001095626641,-24849.78,-12574.9
C286,,,,,11,demand_change,34627.68693485295,22249.68583922631,True,N322,338.6513314996646,56906.0,36659.0,,D0,299.0,56906.0,36659.0,D0,True,False,0,5,existing_customer,PASS,stream_seed5,8676.150557355904,12378.001095626641,-52738.53,80680.96
N_S5_006,C179,True,L-main-threeshift-200c-01,1070.0,12,add,,,True,N322,535.0,23165.0,3049.0,1070.0,,0.0,23165.0,3049.0,D1,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,10908.588272667057,12378.001095626641,-43310.28,-48494.88
N_S5_007,C267,True,L-main-threeshift-200c-01,488.0,13,add,,,True,N322,244.0,53441.0,34556.0,488.0,,0.0,53441.0,34556.0,D0,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,11195.37627110096,12378.001095626641,-58237.0,17022.7
C056,,,,,14,cancel,13425.438321389713,1047.4372257630712,True,N322,0.0,21078.0,1151.0,,D0,226.0,21078.0,1151.0,D0,True,False,0,5,existing_customer,PASS,stream_seed5,11273.099207268546,12378.001095626641,58432.12,64203.28
C245,,,,,15,cancel,32149.371654540944,19771.370558914303,True,N322,0.0,57596.0,37781.0,,D1,676.0,57596.0,37781.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,11533.127851678615,12378.001095626641,69025.39,-32272.26
C231,,,,,16,cancel,17205.687362725523,4827.686267098881,True,N322,0.0,54296.0,33446.0,,D0,738.0,54296.0,33446.0,D0,True,False,0,5,existing_customer,PASS,stream_seed5,12378.001095626641,12378.001095626641,56522.97,43398.62
C152,,,,,17,demand_change,32472.01958452799,9294.018488901347,True,N322,697.2432739461653,55953.0,35847.0,,D1,729.0,55953.0,35847.0,D1,True,False,0,5,existing_customer,PASS,stream_seed5,13082.383626004896,23178.00109562664,40587.95,-28829.87
N_S5_008,C449,True,L-main-threeshift-200c-01,648.0,18,add,,,True,N322,324.0,85833.0,66657.0,648.0,,0.0,85833.0,66657.0,D0,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,18466.117698653314,23178.00109562664,-53576.42,36905.48
N_S5_009,C307,True,L-main-threeshift-200c-01,850.0,19,add,,,True,N322,425.0,54268.0,34094.0,850.0,,0.0,54268.0,34094.0,D1,True,False,0,5,frozen_sister_bundle_exact,PASS,stream_seed5,20398.046321607468,23178.00109562664,-43112.33,-53895.77
