instance_id,node_id,node_type,declared_city,latitude,longitude,osm_type,osm_id,name,tag_country,source_response_path,gis_status,boundary_memberships,boundary_source_date,boundary_source_class
cn-jjj-20c-02-V2-LOCATIONS,C003,customer,beijing,39.9461879,116.3662814,node,10832166973,护国寺小吃,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C004,customer,beijing,39.8827266,116.3571395,node,1737610057,北京市军队离休退休干部宣武活动中心,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C005,customer,beijing,39.9040271,116.4095912,node,13860479411,商务部离退休干部局,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C006,customer,beijing,39.9083034,116.4110065,node,6358611414,汤城小厨,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C007,customer,beijing,39.8968241,116.3907837,way,477732087,PAGEONE,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C008,customer,beijing,39.961287,116.4112911,way,917239109,天丰利生活MALL,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C009,customer,beijing,39.8706851,116.3582289,node,12219189146,必胜客,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C010,customer,beijing,39.9376918,116.3873592,node,7138691355,清真·鸦儿李记,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C011,customer,beijing,39.9212915,116.4033199,node,9694992489,中国社会科学院工业经济研究所;中国社会科学院财经战略研究院,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C012,customer,beijing,39.8868555,116.3556573,node,12202175880,牛街西里一区社区委员会,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C013,customer,beijing,39.9206769,116.3670378,node,9196243918,正阳书局,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C014,customer,beijing,39.8936411,116.3930793,node,13523487300,书剑茶书院,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C015,customer,beijing,39.8946871,116.3911586,node,13459373901,捶糖帮·手工酥糖,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C016,customer,beijing,39.8821653,116.352532,node,12205798280,老白广路商场,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C017,customer,beijing,39.8956767,116.3904483,node,6115775058,四季民福,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C018,customer,beijing,39.9278576,116.3671988,node,11992333149,小谷姐姐麻辣烫,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C019,customer,beijing,39.9392158,116.4091065,node,3706449519,捷安特,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-02-V2-LOCATIONS,C020,customer,beijing,39.9563709,116.3579094,node,4238854713,关二碳烤羊腿,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,D_beijing,depot,beijing,40.126654,116.57763,,,,,,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,S_beijing,station,beijing,39.969583,116.4141099,,,,,,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C001,customer,beijing,39.9681052,116.3374449,way,297854399,蓝景丽家 大钟寺家居广场,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C002,customer,beijing,39.9304955,116.4002534,node,4791230571,中国联通,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C003,customer,beijing,39.8873407,116.3788809,node,12172801297,蜜雪冰城,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C004,customer,beijing,39.9212983,116.3627721,node,9572223265,postpost,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C005,customer,beijing,39.9427085,116.3742551,node,6813814993,No. 21 Bistro,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C006,customer,beijing,39.9670842,116.3196008,node,8721529920,薛记炒货,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C007,customer,beijing,39.9202974,116.4057862,node,9311586227,戏剧书店,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C008,customer,beijing,39.927899,116.3064822,way,935825027,九花山烤鸭店,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C009,customer,beijing,39.9419948,116.3931598,node,11780091569,福荣记,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C010,customer,beijing,39.8719963,116.4076098,node,13525909856,新华书店,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C011,customer,beijing,39.9099955,116.4118513,node,5166967024,名创优品,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C012,customer,beijing,39.957858,116.3996295,node,2304879645,中国黄金(旗舰店),,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C013,customer,beijing,39.9531691,116.3412712,node,4258304290,西贝莜面村,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C014,customer,beijing,39.9267444,116.4032821,node,2425480842,俪缘花店(东后河沿店),,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C015,customer,beijing,39.900337,116.4002328,node,13860469633,中国邮政集团公司北京市东城区分公司,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C016,customer,beijing,39.9655062,116.322635,node,7473181026,全聚德,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C017,customer,beijing,39.8604453,116.4084447,node,12961032688,九乡日本料理,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C018,customer,beijing,39.950479,116.2839159,way,1075626873,曙光街道第二社区警务工作站,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C019,customer,beijing,39.8702433,116.3654002,way,519921998,北京关心青少年教育协会,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-20c-03-V2-LOCATIONS,C020,customer,beijing,39.9134716,116.3542007,node,11203944497,交通银行施罗德基金,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,D_beijing,depot,beijing,40.126654,116.57763,,,,,,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,S_beijing,station,beijing,39.969583,116.4141099,,,,,,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C001,customer,beijing,39.8788536,116.3816772,node,5770996453,物美,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C002,customer,beijing,39.8802435,116.3610815,node,12219315841,教师食堂,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C003,customer,beijing,39.8821762,116.3535197,node,12205798242,白记,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C004,customer,beijing,39.8947299,116.3920437,node,4301895591,都一处,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C005,customer,beijing,39.9323479,116.3281823,node,11283748431,食品店,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C006,customer,beijing,39.9108679,116.3685842,node,11280518271,Ecco,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C007,customer,beijing,39.9317637,116.3577225,node,11553217367,中共中央纪律检查委员会,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C008,customer,beijing,39.878226,116.302078,node,8299118379,北京市红十字会,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C009,customer,beijing,39.8860122,116.3705077,node,13457896020,Décathlon,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C010,customer,beijing,39.9375291,116.3637629,way,1423025973,餐厅,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C011,customer,beijing,39.8754561,116.31143,node,12930661976,南城香,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C012,customer,beijing,39.8937937,116.3917528,node,13525841950,要潮人民咖啡馆,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C013,customer,beijing,39.9306133,116.3827413,node,4912196978,北岸食品部,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C014,customer,beijing,39.9209835,116.4115247,node,4167796794,中国移动,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C015,customer,beijing,39.9403214,116.4107232,node,10593225733,和合谷,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C016,customer,beijing,39.9289619,116.3743788,node,3840334270,Cloud kitchen,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C017,customer,beijing,39.9084464,116.4122815,node,6531655986,好利来,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C018,customer,beijing,39.9363551,116.3202899,node,8922701128,影院足道SPA养生会所,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C019,customer,beijing,39.8963298,116.3919011,node,5770972555,名创优品,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C020,customer,beijing,39.9603023,116.3640468,node,1924729425,12橡树咖啡,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C021,customer,beijing,39.8951787,116.4113017,way,627821408,新世界百货,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C022,customer,beijing,39.9650866,116.300405,way,1302511748,北京市环境保护宣传中心,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C023,customer,beijing,39.9167594,116.389017,node,5114336003,冰角咖啡店,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C024,customer,beijing,39.9108892,116.4056481,node,4406486993,全聚德,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-01-V2-LOCATIONS,C025,customer,beijing,39.9106527,116.3683498,node,11280517861,六福珠宝,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-02-V2-LOCATIONS,D_beijing,depot,beijing,40.126654,116.57763,,,,,,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-02-V2-LOCATIONS,S_beijing,station,beijing,39.969583,116.4141099,,,,,,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-02-V2-LOCATIONS,C001,customer,beijing,39.8762056,116.3955027,node,6685940385,Xinleilei Store,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-02-V2-LOCATIONS,C002,customer,beijing,39.9400858,116.393694,node,5924067997,老石水饺,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
cn-jjj-25c-02-V2-LOCATIONS,C003,customer,beijing,39.8770809,116.3603768,node,12216653186,光原里社区居委会,,data/ChinaInstances/china9_city_full_pool_20260718_rerun_overpass_v2/raw/beijing__named_poi__e1__a1.json,PASS_DECLARED_CITY_BOUNDARY,beijing,2026-07-16,COMPUTATIONAL_VALIDATION_BOUNDARY_NOT_OFFICIAL_CHINA_SURVEY
