path	declared_identity	provenance_status	upstream_url	version_or_commit	license	byte_status	evidence
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/R2_8_9.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_1.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_10.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_2.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_3.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_4.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_5.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_6.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_7.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_8.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC1_8_9.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_1.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_10.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_2.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_3.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_4.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_5.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_6.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_7.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_8.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/benchmark_instances/800/RC2_8_9.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/config.json	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/lib/cxxopts.hpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/lib/cxxopts_LICENSE.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/lib/json.hpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/lib/json_LICENSE.txt	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/src/ProblemInstance.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/src/ProblemInstance.hpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/src/Sisrs.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/src/Sisrs.hpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/src/Solution.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/src/Solution.hpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/open_source_sisr_routing_2026/vrptw/src/main.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/ortools_cvrp_reload/LICENSE	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_PROVENANCE_OR_METADATA_RECORD	Existing tracked record; contents not promoted to verified evidence in W0.2
third_party/harvested_operators/ortools_cvrp_reload/ORIGIN.md	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/ortools_cvrp_reload/cvrp_reload.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/LICENSE.md	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_PROVENANCE_OR_METADATA_RECORD	Existing tracked record; contents not promoted to verified evidence in W0.2
third_party/harvested_operators/pyvrp_v0.12.2/ORIGIN.md	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/PACKAGE_METADATA	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/SHA256SUMS	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/src/search/RelocateWithDepot.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/src/search/RelocateWithDepot.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/src/search/Route.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/src/search/Route.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/src/search/SwapRoutes.cpp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/src/search/SwapRoutes.h	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/pyvrp_v0.12.2/src/search/python_init.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/reinterpretcat_vrp_reload/LICENSE	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_PROVENANCE_OR_METADATA_RECORD	Existing tracked record; contents not promoted to verified evidence in W0.2
third_party/harvested_operators/reinterpretcat_vrp_reload/ORIGIN.md	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/reinterpretcat_vrp_reload/reload.md	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/reinterpretcat_vrp_reload/reloads.rs	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/reinterpretcat_vrp_reload/reloads_test.rs	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/routing_covering_avns_2026/LICENSE	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_PROVENANCE_OR_METADATA_RECORD	Existing tracked record; contents not promoted to verified evidence in W0.2
third_party/harvested_operators/routing_covering_avns_2026/ORIGIN.md	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/routing_covering_avns_2026/README.md	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_PROVENANCE_OR_METADATA_RECORD	Existing tracked record; contents not promoted to verified evidence in W0.2
third_party/harvested_operators/routing_covering_avns_2026/SHA256SUMS	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/routing_covering_avns_2026/avns/data_structures/ls_route_classes.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/routing_covering_avns_2026/avns/eps_config.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/routing_covering_avns_2026/avns/local_search/decorators.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/routing_covering_avns_2026/avns/local_search/depot_route_operators.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/routing_covering_avns_2026/avns/utils/route_util.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/sisrs_python_2023/ORIGIN.md	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/sisrs_python_2023/SHA256SUMS	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	TRACKED_BYTES_UNVERIFIED	No per-file upstream byte proof completed in W0.2; retained as UNKNOWN
third_party/harvested_operators/sisrs_python_2023/upstream/.gitignore	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/LICENSE	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/config/config.py	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n1001-k43.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n101-k25.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n106-k14.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n110-k13.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n115-k10.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n120-k6.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n125-k30.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n129-k18.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n134-k13.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n139-k10.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n143-k7.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n148-k46.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n153-k22.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n157-k13.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n162-k11.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n167-k10.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n172-k51.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n176-k26.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n181-k23.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n186-k15.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n190-k8.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n195-k51.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n200-k36.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n204-k19.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n209-k16.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n214-k11.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n219-k73.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n223-k34.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n228-k23.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n233-k16.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n237-k14.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n242-k48.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n247-k50.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n251-k28.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
third_party/harvested_operators/sisrs_python_2023/upstream/instances/X/X-n256-k16.vrp	PROJECT_DOMAIN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UPSTREAM_CANDIDATE_NOT_BYTE_VERIFIED	Directory label is not provenance proof; per-file verification deferred
