StringID  Type  x          y          demand  ReadyTime  DueDate  ServiceTime
71727 2538 75070 90446 58169 43137 20255 10803 24974 93585 29471 14516 13861 9984 60476 17088 41814 23809 13843 33764 5311 29309 21498 48468 102539 3997 44828 17597 40893 23923 40257 16352 41096 5573 81922 8001 70543 79911 6377 70678 9303 9096 84653 74806 42544 25781 6323 86759 0 40677 19862 94450 25819 13815 15668 86136 9170 29796 18683 57876 53912 73087 19540 11529 16496 44297 23037 74050 79868 24643 98478 29723 73745 71506 15355 67915 15343 24093 77649 85045 51523 9499 91071 87867 92876 14320 68112 54899 77921 81000 47968 44617 26984 23804 31762 94176 104549 74126 72730 60723 61992 72815 61486 54472 36357 11612 31352 73210 53226 74006 102528 72072 45442 75671 14498 25420 79204 86187 41599 35743 78122 88231 35684 23141 76259 14119 83160 89449 56341 76560 60207 30281 23366 59236 44971 39639 27847 63097 47758 27376 66186 39239 57506 85542 107342 79883 38289 20685 58885 54180 55326 30755 7823 12763 7630
33276 39416 37571 56183 17642 4029 30692 47427 28396 63627 27839 33626 30154 37026 20670 29160 22306 45527 28566 9219 45975 14004 32922 20977 70681 42634 9818 44819 1216 38227 7582 35076 6882 45631 58340 38408 37926 44302 35580 42117 32930 39962 62349 40129 62296 20524 41404 51771 40677 0 21268 59947 17767 54252 36264 51814 40852 26143 24987 17246 21431 32857 39181 29441 41169 31440 32364 35498 47948 22697 66476 44476 50323 42381 55021 31415 31782 20011 41654 44394 23107 43482 50414 50664 53343 26513 32044 28761 40556 44699 17687 19230 29275 18768 21587 55248 64287 33501 37023 28184 31242 37300 21335 27994 20325 32747 12184 41465 21832 35376 62743 40422 17401 37193 51629 34222 46190 45611 4404 21286 51660 54661 14997 23873 35584 31484 44977 52042 22338 49543 19564 10405 17313 24342 14342 24828 42614 22539 12019 42886 34571 10597 20954 44908 66953 39225 7719 51470 18209 24670 15437 30696 32974 31840 35426
51929 19035 55404 71563 38479 23386 13142 26205 14253 75954 17227 17887 9349 19047 40631 9673 29553 27297 11093 13905 25067 9660 15896 33916 84433 22432 25019 24871 21328 21530 20416 20326 23126 24504 66170 19653 51792 60621 14360 53000 13867 21538 69431 58651 46349 14495 21965 67668 19862 21268 0 75541 11836 33123 16522 67198 19732 16399 11216 38499 34721 53266 20532 9825 21351 30067 16270 54249 61464 9237 80290 34406 57798 53691 34894 48347 16479 11888 60929 65598 33033 24737 71605 70660 73022 7197 48615 37207 58291 61579 28862 26223 22462 9861 21089 76062 85542 54457 53349 41750 47147 56240 42512 36660 19211 15145 14766 54728 34206 54197 83886 53591 26555 57712 32495 25004 60506 66863 21782 19030 61296 69504 21042 14831 56692 15308 63430 72148 36973 59515 40597 10975 4685 39794 25602 23767 26655 43806 27972 26650 51149 19617 37811 66130 88220 60255 18448 31261 39378 39374 35504 20001 12040 10973 16223
28472 94190 23418 4010 45994 56036 76109 96597 71282 14132 67158 92077 80793 94372 41262 77917 79087 85448 85907 62507 99137 65929 76390 73399 13115 97614 51675 89090 59013 78377 56224 93972 64794 97854 29132 95167 23919 15690 88167 25960 89367 97015 31924 69520 90981 80290 97472 8187 94450 59947 75541 0 77210 105806 82668 8343 90209 66168 83541 49591 40836 34773 82355 85349 86153 54288 74879 26894 15448 69920 9916 104421 30946 24818 109805 28558 90323 79369 66779 41645 42947 100273 41906 66248 23577 82582 27903 40261 20666 15725 46681 49843 89222 77691 81313 60591 54211 38737 22925 33802 73418 66700 51486 40526 58340 90217 72056 21565 41345 27159 58173 22669 49075 57794 107983 94146 15365 43840 56633 59114 24404 6564 74283 83473 40194 89641 19251 66058 38755 24165 45883 67893 73751 36137 49990 56120 79286 48063 48768 79936 73330 56140 39053 42296 53779 38251 58046 94910 47789 72731 45698 67465 86943 82162 91759
51030 23973 55242 73363 35035 21380 24977 34816 25737 79724 28022 16052 20220 19972 38399 21341 17901 38828 12168 15795 31013 15063 27731 23187 87390 26778 25622 35681 18491 33354 21265 17333 15884 31296 72179 21661 54378 61679 22405 57285 16857 22961 75824 49124 58112 3552 24931 69078 25819 17767 11836 77210 0 39600 27770 68968 29130 26856 7700 33771 37150 50333 32081 14414 32367 38743 28082 53261 64393 20022 83184 27694 63846 57762 38650 48846 14203 2250 51863 60612 37105 26497 66624 62050 70995 12021 49381 42217 58224 62219 31999 31100 13128 2212 9340 68467 79344 50472 54342 44293 36714 47042 36610 41540 26708 15838 6001 57721 37102 53141 77039 56621 30448 49961 34623 17361 62928 61510 20592 26989 66361 71659 10102 6272 52234 14144 62735 63631 38735 64383 36675 9838 7995 41148 28341 31841 38487 38678 28468 38472 40852 22256 38192 61033 82254 55997 19655 41675 35075 28851 33184 30999 19126 21596 19191
84444 15676 87500 101797 71600 56508 29766 9767 34657 103715 38989 26692 25465 21673 73662 28008 55061 25822 27520 46873 8592 42166 29885 62007 113029 13382 57698 19539 54399 29785 53241 27754 54899 8624 90693 19481 81929 91789 18783 81133 22861 19312 92976 88454 40163 39371 16176 98363 13815 54252 33123 105806 39600 0 23412 97575 15624 39778 32309 71491 65919 86330 25087 25342 21067 53347 31478 86767 90831 36140 109074 37828 82818 82060 9327 80230 27973 37816 91368 98646 62974 16965 104664 101629 105763 28102 80326 65678 90278 93037 59988 56165 39240 37608 45027 107991 118298 87579 84766 72433 75473 86525 75218 65349 47496 24663 45166 84315 65084 86744 116327 83191 57330 89485 14082 36574 90452 99841 54883 46695 87781 99435 49375 36517 89789 27046 95680 103219 68501 86416 73703 43848 36961 71451 57280 49901 31806 76748 60561 31163 79679 51890 70080 99159 121066 93370 51288 17765 72442 67710 68584 39379 21290 23930 20770
62805 17126 65385 78667 52128 37367 6673 13939 11389 80303 15603 25353 7577 22857 53276 7151 45670 11187 20265 27428 18419 22426 6485 50420 89635 19665 36955 8563 36007 8374 32992 27919 39284 16475 67506 21751 58886 69044 10517 57759 18564 23496 69965 75010 30874 29666 21561 75386 15668 36264 16522 82668 27770 23412 0 74502 7941 16500 23859 52964 43536 65879 4736 16638 4926 29989 8088 65102 67566 14396 85697 42836 59528 58703 29314 58032 25066 27160 77138 79476 40119 24924 85378 86648 84243 17131 58004 42433 68043 70429 37729 33494 35271 25597 36484 91511 100033 67855 62211 49683 63668 72513 57504 42144 24681 21541 31288 61122 42557 65117 98827 60008 34977 73394 29893 35844 67304 80983 35495 23764 64389 76242 37461 28682 70378 23492 73623 88088 46258 63008 54463 26757 21198 49234 35480 26590 12889 58312 39560 12563 67660 30915 48406 80080 102521 73703 31193 15208 53545 55895 48550 16032 12701 6429 19137
21374 85859 16282 4399 38504 47873 67918 88418 63113 15993 59041 83760 72502 86033 33681 69652 71389 77587 77572 54183 90844 57586 68265 65994 19516 89284 43396 81060 50855 70410 47925 85670 56841 89582 26092 86824 15647 7985 79862 18717 81024 88673 29694 64130 83936 72080 89131 2114 86136 51814 67198 8343 68968 97575 74502 0 81993 58011 75237 42287 32493 28738 74307 77007 78067 46508 66769 20156 8339 61632 15486 96266 25743 17515 101491 20548 82010 71116 61729 38122 34657 91930 39539 62357 22807 74240 19807 32175 13908 8798 38339 41542 81082 69414 73265 57774 53439 33147 14855 25462 66893 61162 44653 32399 50087 81881 63880 13580 33004 20453 56749 14637 40742 52664 99643 85970 7350 40477 48413 50881 19650 3393 66291 75236 35045 81318 14555 62365 30432 18757 38623 59600 65421 27848 41649 48008 71505 41271 40506 72146 67129 47804 30873 38853 53531 33741 49735 86968 40494 65665 37877 59451 78613 73884 83416
69430 11307 72278 86201 57603 42558 14142 6733 19037 88149 23399 22065 10760 18342 59217 12693 46566 14641 18871 32647 10697 27720 14411 52315 97424 12971 42998 8574 40796 15449 38729 24330 42768 8612 75446 16688 66351 76313 7096 65519 15531 18082 77895 77937 33639 30151 15488 82810 9170 40852 19732 90209 29130 15624 7941 81993 0 24156 23397 57984 50552 71897 10804 15419 7391 37914 16017 71746 75209 20825 93460 38519 67463 66441 21447 64962 22354 27941 80405 84917 47438 18648 90889 90278 90837 17201 65007 50056 75007 77615 44655 40677 33680 26928 36766 95794 105116 73522 69358 56941 65827 75659 62171 49731 31948 18489 33757 68703 49662 71741 103572 67580 41955 77431 22484 33095 74850 86285 40794 31117 72286 83825 39219 28295 75904 20868 80493 91787 53195 70881 59837 30690 24208 56161 42119 34279 18898 63323 45761 18387 69945 37043 55018 85481 107734 79361 36826 12972 58747 57966 54288 23968 10467 9083 15058
47235 30279 49424 62167 38877 25640 10016 30435 5125 64082 1718 33474 16083 33298 39051 12732 42846 21522 26731 17142 33816 13466 10308 45037 73285 33507 23193 23447 25419 13742 20349 36067 31436 32222 52154 33149 42407 52674 23460 41371 27968 35117 54988 66256 36281 30097 34358 58917 29796 26143 16399 66168 26856 39778 16500 58011 24156 0 27609 40635 27569 51278 16699 24239 20206 14646 8901 49487 51080 7162 69310 50621 43952 42287 44782 42063 32328 27603 67633 65720 23781 37639 71432 76208 68592 22543 41941 25937 51983 54129 22010 17413 38741 25355 36074 79733 86697 53854 45966 33366 56929 63384 45739 25644 8715 30148 27096 44622 26469 49533 86106 43507 19231 62432 44214 41397 50804 67458 23691 7636 48398 59743 33771 31046 56594 30968 57657 77486 30381 46900 41340 20145 18911 33338 20421 10123 17121 45809 25280 17527 60486 17471 33036 66387 88940 59631 19055 29818 40810 49756 34883 4622 23428 17034 29764
58046 16635 62079 79636 42491 28336 22892 28414 25089 85211 28384 8669 16475 12279 45649 18684 23347 35023 4848 21135 23725 18718 25555 29786 93249 19246 31896 30877 25576 30783 27317 10434 23581 24245 76489 13969 60272 68168 16339 62450 9449 15267 79914 56153 54732 7099 17264 75475 18683 24987 11216 83541 7700 32309 23859 75237 23397 27609 0 41390 42960 57776 28514 7982 27922 41129 26322 60309 70195 20449 89059 23349 68108 63031 30966 55450 6847 5632 59066 68296 42209 18806 74311 69366 78330 6728 55903 46921 65047 68846 37441 35725 11691 6232 13403 76005 87025 58063 60818 50133 43317 54220 44307 46303 29787 8145 13678 63467 42722 60206 84670 62345 35528 57511 26943 13789 68929 69207 27294 29776 71174 77795 17072 4925 59875 6519 69746 70969 44819 69291 44212 15670 10304 47405 33876 34617 35908 46345 34843 35760 47508 27652 44745 68722 89944 63626 25506 36317 42653 35498 40409 31070 12947 17431 11644
21121 56540 26181 46322 4257 15599 46985 64604 43952 56665 42341 49810 47241 53642 9005 45980 29995 61455 45376 25542 63182 30549 48941 23816 61803 59700 17684 61447 17196 53847 20402 50901 18152 62872 56288 55181 32113 34303 52824 39023 49880 56619 60643 28952 76677 35797 58296 41612 57876 17246 38499 49591 33771 71491 52964 42287 57984 40635 41390 0 21902 17251 55449 46543 57803 40807 48138 22841 41057 38847 57750 57872 49461 38779 71995 22637 47964 35986 28958 27169 26499 60159 33195 36130 38084 43638 23695 31379 28946 33886 22835 27196 43000 35201 34386 39100 47146 16722 28029 25309 26045 25699 5432 30660 32869 49413 27777 35770 23203 22610 45884 35015 24643 22220 68312 48215 38552 28366 17497 34024 48540 45554 27184 39307 18501 47893 31878 37265 20523 46334 3721 27643 34535 20342 21854 35775 57729 5352 16433 58102 27536 23165 16389 27670 49752 22237 21983 68135 1802 23490 7716 44796 50206 48926 52355
19824 53503 21876 36871 18068 17455 36864 57180 32380 42604 28952 51386 40528 53545 15278 37927 43402 48813 45106 21827 58773 25095 37764 40376 50312 56929 11795 50988 20275 41111 15888 53383 27793 57670 37137 54333 17312 25999 47732 20686 48533 56180 41264 50831 60167 40464 56675 32950 53912 21431 34721 40836 37150 65919 43536 32493 50552 27569 42960 21902 0 25267 44261 44520 47655 21305 36441 22020 27272 29782 46116 64805 29373 20971 69241 14513 49665 39199 50588 40619 5194 59444 45837 56657 41053 41747 14471 9476 24507 27136 5949 10158 49841 37342 42773 57538 61690 28884 18858 7175 46831 47566 27112 8761 18934 49407 32641 20576 1478 22090 62079 19472 8598 43017 67198 54455 25979 42695 17295 19951 30252 34899 36417 43401 31888 48912 30116 57552 2870 28122 20221 27477 32985 5776 9161 18819 43560 25327 9437 44101 48937 15354 6770 41372 63527 34219 17538 57386 20912 42358 14190 30294 46278 42008 50931
8998 72024 13131 32130 15298 29978 59414 78626 55541 44477 52850 66357 61208 69880 12685 59344 47006 72798 61418 39458 78326 44243 60880 40235 47687 75315 28948 74005 32419 65017 33178 67634 35167 77735 48889 71259 24489 21232 67550 32823 65733 72819 53230 35484 85355 52643 74218 27499 73087 32857 53266 34773 50333 86330 65879 28738 71897 51278 57776 17251 25267 0 67523 62130 70460 46546 59777 9007 30408 51489 43928 75113 43971 32080 87763 14979 64507 52578 33348 15484 30375 76339 20571 35722 20855 59188 16060 32904 14900 19950 29680 34613 60186 51544 51606 33963 36447 4892 17695 23565 38693 32461 17374 32448 42640 65603 44421 27381 26709 8685 37144 27121 32354 24318 84484 65391 27462 17699 31490 43781 40860 32130 44387 56132 7684 64291 15757 36135 22519 38839 13832 42996 49859 20167 30858 43712 68057 14003 26329 68546 38568 34974 18704 16265 38263 9053 35103 80631 15632 38658 17762 54680 65280 62855 68234
63866 21269 66122 78376 54295 39886 8498 15320 12006 79190 15413 30046 12092 27384 55059 10866 49967 6765 24995 30099 21475 25182 6643 54410 88704 23500 38813 6776 38805 4741 35170 32595 42738 19306 65676 26157 58801 69246 14990 57005 23245 27830 67898 78520 26239 34145 25673 75311 19540 39181 20532 82355 32081 25087 4736 74307 10804 16699 28514 55449 44261 67523 0 21372 4030 28670 7829 66131 67078 16612 84850 47464 57899 58008 32026 58760 29791 31604 80490 81536 40428 28984 87367 89800 85255 21790 58638 42133 68679 70752 38638 34108 39980 29941 40957 94300 102297 69784 62625 50005 67515 75934 60187 41927 25351 26237 35235 60798 43168 66169 101319 59705 35857 76372 33288 40578 67026 83141 37963 24312 63075 75861 41574 33301 72406 28217 74356 91201 47063 61822 56689 30182 25135 50025 36765 26345 8377 60770 41238 7976 71448 32796 49577 82167 104689 75614 33484 13160 55901 59802 50541 14912 17383 11104 23702
61346 9998 64978 81376 47047 32164 17203 20555 20560 85709 24571 9449 9904 9341 49628 12887 31263 27618 3651 23310 16814 19427 19595 37407 94241 13197 34505 23071 29752 24268 29853 12102 29571 16917 75524 9829 61616 70373 8358 62739 4051 11720 78651 63530 47375 14875 12273 77457 11529 29441 9825 85349 14414 25342 16638 77007 15419 24239 7982 46543 44520 62130 21372 0 20297 38692 20675 63657 71283 17531 90102 27083 67178 63450 25634 58001 8699 12870 66274 73698 42843 14925 79727 76430 82236 2942 58306 46916 67891 71287 38677 36010 18742 12334 21375 82653 93061 62942 63080 51567 50962 61455 50024 46389 28658 5918 19829 64550 44024 63590 91004 63412 36379 64151 22785 19267 70329 74789 30757 28334 70892 79326 24433 12877 64992 7160 72930 78000 46730 69153 49004 19138 12287 49522 35382 32871 29246 51718 37483 29010 55131 29326 47394 74179 95875 68657 27900 28357 47616 43109 44419 26807 4966 10379 6412
67120 18479 69531 82166 56884 42204 11046 11301 15275 83159 19047 28297 12175 25120 57902 12078 50237 7560 23944 32285 17836 27291 9908 55188 92644 20352 41592 3651 40896 8722 37732 30740 44201 15593 69704 23670 62518 72872 12900 60900 21515 25204 71925 79913 27180 34064 22778 79035 16496 41169 21351 86153 32367 21067 4926 78067 7391 20206 27922 57803 47655 70460 4030 20297 0 32640 11326 69403 70916 19079 88775 45343 61919 61891 28181 62168 28276 31617 82058 84212 43987 25994 90092 91574 88544 21249 62087 45900 72134 74335 41938 37531 39037 30172 40866 96413 104832 72543 66167 53572 68489 77427 62384 45669 28722 24544 36098 64588 46610 69430 103680 63489 39165 78313 29737 39129 70807 85748 40317 27730 67066 79675 42179 32819 75100 26720 77771 93014 50424 65797 59237 31680 26036 53396 39873 30063 11555 63148 44131 11021 72499 35549 52764 84824 107294 78387 35963 10332 58354 60697 53247 18799 15789 10777 21580
40361 44886 41174 50372 37757 29066 24127 43693 19324 50521 14825 47732 30705 47864 36085 27324 52164 31178 40921 24787 48058 23722 23505 52327 60055 48074 23980 35230 30341 24358 23931 50268 38081 46308 37650 47778 31521 42444 38012 28540 42512 49747 40373 69147 39279 42241 48998 47736 44297 31440 30067 54288 38743 53347 29989 46508 37914 14646 41129 40807 21305 46546 28670 38692 32640 0 21901 42355 38864 21192 56237 64448 29566 29601 59046 34187 46458 39993 69640 61924 16172 52285 67102 76798 60670 36767 33699 15086 43254 44256 18087 13640 51522 37712 47314 78492 82986 50169 36680 24493 62276 66000 46238 15187 12193 44561 37189 32935 19847 42488 83355 31906 16180 62926 58767 54789 39158 63995 27493 11769 34450 47734 43330 43877 53160 45182 49072 77837 24028 33156 40174 29978 31389 26524 19149 7019 25005 45222 24457 25652 65241 20843 28019 62677 84783 55521 23817 40738 40335 56074 33519 13969 38074 31575 44375
56037 24074 58308 70887 46784 32682 3485 21906 4249 72250 7729 30081 10883 28650 47371 7814 45566 13318 23933 23156 26327 18452 1607 49131 81622 26977 31199 14551 31868 5878 27755 32735 36579 24478 59444 27977 51203 61548 17108 49781 23678 29868 61952 72220 30620 30730 28439 67720 23037 32364 16270 74879 28082 31478 8088 66769 16017 8901 26322 48138 36441 59777 7829 20675 11326 21901 0 58302 59691 9724 77705 47751 51446 50745 37286 50945 29359 28120 73964 73928 32675 31821 79724 83008 77426 20009 50835 34618 60879 63019 30809 26291 38006 26131 37359 87144 94773 62133 54865 42259 61840 69514 53015 34371 17523 26376 30137 53316 35359 58341 93932 52211 28028 69423 37496 39597 59524 75578 30735 16490 56308 68418 36757 30668 64794 27833 66544 84364 39237 54940 49205 24210 20373 42202 28975 18763 10663 53423 33543 10792 65641 25227 41758 74572 97115 67950 26165 20985 48499 54296 42949 7952 18186 11018 24902
2324 73277 4129 23865 19544 31975 58466 78454 54167 35646 50917 68978 61323 72026 15166 59054 52693 70823 63455 40383 79150 44748 59567 46643 39476 76658 29231 72811 34787 63105 33843 70536 39254 78302 40079 73184 16184 12391 68157 24546 67479 74877 44390 44412 81625 55970 75917 19150 74050 35498 54249 26894 53261 86767 65102 20156 71746 49487 60309 22841 22020 9007 66131 63657 69403 42355 58302 0 21404 50949 35569 79438 35592 23691 89135 8262 67149 55500 42349 22408 26570 78329 26272 44489 19144 60739 8989 27670 6287 11402 27493 32130 64273 54153 55958 41928 42180 13817 9004 17991 46753 41346 24618 27382 40788 67749 47615 18724 23267 322 43793 18598 30274 33325 86379 69383 18455 24824 33085 41851 32080 23537 48762 59359 16319 66730 9487 44808 19161 30116 19120 44857 51440 16265 29651 40794 65563 21206 26292 66110 46986 34887 16729 23220 43457 16434 35809 79284 21045 45836 20193 52314 66245 62901 69969
21768 79763 17293 11612 36953 43925 61073 81505 56205 15831 51993 78551 66090 80470 32078 63103 68744 70036 72147 49065 84411 52002 61223 64112 23054 83172 38836 73788 46888 63028 43132 80602 53597 83031 19588 81108 10041 10108 73531 10552 75329 83001 23661 65657 75751 67664 83232 10159 79868 47948 61464 15448 64393 90831 67566 8339 75209 51080 70195 41057 27272 30408 67078 71283 70916 38864 59691 21404 0 55235 18871 91998 17767 9388 95198 18421 76856 66460 63726 42319 28461 86154 44697 65665 29644 68611 17371 25153 16137 12256 32790 35349 76944 64613 69533 62183 59486 35211 13289 20105 66698 62532 44317 25494 43547 76413 59686 6743 27477 21726 62299 7877 34926 54719 93682 81650 2996 44752 44163 44243 12186 8884 62814 70653 37596 76049 19378 65876 25726 10878 37605 54749 60121 23616 36320 40976 63852 41110 36122 64504 67454 42544 27264 43102 59911 37100 44809 79536 39337 64503 35431 52169 72516 67395 77658
48638 24687 51455 65911 37811 23275 8139 27513 6132 69019 8075 26555 10873 26787 38880 8151 36717 22834 19758 13531 29218 8734 10227 39713 77905 28055 22560 22692 22255 15602 18657 29111 26885 27969 58107 26876 46002 55668 18295 46074 21423 28843 61161 62496 40191 23140 28469 62337 24643 22697 9237 69920 20022 36140 14396 61632 20825 7162 20449 38847 29782 51489 16612 17531 19079 21192 9724 50949 55235 0 73837 43527 49793 46884 39962 44147 25327 20602 64253 65133 26976 31625 71016 73361 70063 15588 44210 30267 54195 56898 23860 20099 31613 18389 29333 77699 85782 53476 48626 36338 52229 59793 43579 29832 11718 23377 21022 48593 28949 50950 84727 47457 21191 59839 38699 34238 54626 66677 21354 11154 53779 63648 27725 23930 56022 24016 59668 74734 32389 52133 40175 14643 12027 35350 21304 15421 20253 44175 25182 20445 55988 16520 34221 65746 88224 59321 16913 29379 39332 44760 34174 10990 17520 12266 23419
36855 98454 31758 11801 53920 62476 79326 99606 74423 7281 70095 97421 84650 99312 49071 81585 86630 87238 91009 67927 102914 70859 79272 81408 4208 101852 57581 91461 65455 80595 61942 99470 71831 101455 24812 99921 28816 23463 92118 27942 94151 101822 26439 79048 90621 86419 101993 16450 98478 66476 80290 9916 83184 109074 85697 15486 93460 69310 89059 57750 46116 43928 84850 90102 88775 56237 77705 35569 18871 73837 0 110731 29203 27030 113769 35691 95726 85271 76423 51535 47260 104948 51805 76127 33382 87449 34838 43586 29287 24167 51660 54116 95624 83448 88044 70501 63800 48122 30013 38942 82321 76165 60126 44005 62120 95269 78364 25611 46346 35859 67908 26741 53776 67400 112411 100391 20296 53744 62828 62752 22815 12197 81191 89452 49753 94919 28787 75954 44457 23489 54096 73583 78992 42171 55187 59191 80880 56736 54806 81552 82457 61412 45572 52193 63208 47983 63645 96907 55960 81149 53090 69977 91218 85903 96464
77319 27320 81860 100644 60212 48394 44283 40067 47471 107401 51212 17680 36912 20230 64280 39970 29709 52896 24029 43420 31727 41821 46627 37815 114939 26800 53164 47093 45413 50972 48920 15034 40208 33732 99587 21843 81965 88776 32534 84969 24321 20639 103105 62453 72155 24342 23693 96246 29723 44476 34406 104421 27694 37828 42836 96266 38519 50621 23349 57872 64805 75113 47464 27083 45343 64448 47751 79438 91998 43527 110731 0 91219 85454 30722 75888 18456 25751 66300 82576 64760 21422 88319 76836 95955 28183 76518 69764 84839 89129 59690 58580 15212 27810 23538 85338 98534 74191 81497 71923 48718 61653 59050 69107 53109 21443 32395 85355 64789 79277 95072 84263 58083 67879 24771 10350 90443 82900 47915 53120 93978 99062 30769 21524 75315 19943 88896 78549 66286 92025 61317 37504 33472 68584 56034 57966 55723 61893 55926 55396 52612 49928 65393 82818 101753 79128 47345 50335 59484 42438 59285 53671 30157 37117 23796
35007 74192 31974 27874 45225 46500 53670 73109 48825 22440 44327 75669 60002 76506 40888 56680 72572 59374 68891 48097 77614 49426 53052 69743 32419 77451 40508 64217 49120 53364 43657 78045 56957 75874 8382 76668 19491 27017 67411 11157 71153 78635 12056 77160 61437 67369 78173 27738 73745 50323 57798 30946 63846 82818 59528 25743 67463 43952 68108 49461 29373 43971 57899 67178 61919 29566 51446 35592 17767 49793 29203 91219 0 11911 88602 29285 74188 65597 75976 57876 27293 81385 61069 79635 47259 64904 28129 21782 31965 29316 32717 32751 76962 63455 70854 77518 76411 48838 26599 24195 75375 73900 53945 22512 38590 72865 60389 16993 28666 35890 78778 17001 33643 67344 88160 81045 20150 60313 45975 38849 6590 25013 65067 69788 51629 73090 36382 80097 29571 6987 46714 54060 57826 29155 36273 34373 52903 51267 38632 53588 76992 41845 33200 58685 77082 52025 44792 69142 48032 71515 42258 43496 67197 60985 73208
23103 71549 20145 20999 34523 38382 52303 72628 47404 22264 43100 71163 57661 72736 29926 54570 64120 60776 64593 42083 75898 44481 52300 60404 31045 74932 32754 64680 41236 53870 36644 73339 48590 74426 17558 73229 7591 16174 65138 1218 67500 75154 21942 65739 66424 61163 75179 19104 71506 42381 53691 24818 57762 82060 58703 17515 66441 42287 63031 38779 20971 32080 58008 63450 61891 29601 50745 23691 9388 46884 27030 85454 11911 0 86772 17545 69532 59724 64379 46020 20823 78200 49375 67772 36622 60884 16376 16621 20380 18456 25764 27481 70639 57747 63730 65619 64897 36955 14713 14386 64824 62502 42912 17092 35170 68790 53523 5369 20759 23987 67072 5149 27504 55648 85539 75122 10412 48452 38265 35764 9778 18256 57376 63951 39728 68620 25238 68214 20248 7568 35756 47957 52794 19017 29423 32165 54548 40051 30363 55205 66149 35545 23080 46830 65723 40125 38129 70328 37229 61588 32041 43100 64333 58894 69758
86817 15860 90276 105801 72653 57798 34934 17423 39801 108783 44289 23544 29120 18847 75255 32219 52018 33995 26651 48757 10989 44483 35685 59544 117815 12484 59911 27456 55370 36755 55293 23731 54494 12843 96683 17001 85897 95239 21667 85924 22117 15910 99238 86095 49395 37591 13734 102109 15355 55021 34894 109805 38650 9327 29314 101491 21447 44782 30966 71995 69241 87763 32026 25634 28181 59046 37286 89135 95198 39962 113769 30722 88602 86772 0 83167 25201 36589 89313 99080 66875 12539 105106 99776 107827 28576 83389 70183 93149 96303 63302 59970 35233 36949 42273 106803 117991 88506 88039 76073 72685 84455 75192 69771 51663 22822 44574 88549 68571 89080 115601 87413 60789 88349 5953 31611 94554 100070 56373 51016 93180 103581 47669 34323 90487 24758 98322 101417 71644 91672 74570 44768 37916 74524 60262 54771 39536 77086 62866 38936 76880 54446 72690 99532 120903 94184 53326 26771 73135 65143 70051 45214 22990 27885 19640
6584 67337 7364 24863 18553 27544 51362 71619 46893 34077 43416 64075 54778 66727 13669 52297 50938 63186 58171 34748 72890 38703 52275 45880 39846 70751 23617 65495 30508 55528 28266 65840 36294 71890 34908 67712 10099 12889 61846 18149 61935 69487 39299 48296 73466 51840 70261 20373 67915 31415 48347 28558 48846 80230 58032 20548 64962 42063 55450 22637 14513 14979 58760 58001 62168 34187 50945 8262 18421 44147 35691 75888 29285 17545 83167 0 62282 51036 46845 29951 18651 72860 34255 50402 26715 55136 1172 19415 10050 13396 20320 24654 60681 49459 52759 48930 50231 19737 5700 9745 48364 45080 26045 19142 33447 62494 43561 13522 15601 8437 51570 12966 23057 38104 80784 65634 15954 32302 28261 34456 26904 23584 45753 55083 22649 61710 15603 50920 11778 24763 19201 39788 46008 8805 22977 32993 57757 22951 20641 58323 49296 28734 10706 30760 51614 23670 30177 71871 20917 46096 17399 44624 60180 56300 64391
64887 12889 68925 86408 49211 35174 25880 26011 29023 91756 32835 1850 18600 6449 52451 21555 27165 35769 5604 27848 19660 25065 28293 34431 99908 14593 38710 30654 32397 32907 34112 3857 29968 20754 82568 8556 66969 74983 15486 68916 6834 9298 85880 60993 55455 12515 11963 82273 15343 31782 16479 90323 14203 27973 25066 82010 22354 32328 6847 47964 49665 64507 29791 8699 28276 46458 29359 67149 76856 25327 95726 18456 74188 69532 25201 62282 0 11979 64144 74707 48718 12705 80705 74585 85113 9790 62727 53268 71893 75677 44071 42113 11644 13016 17211 81634 93083 64672 67634 56831 47734 59284 50655 52675 35643 3879 20188 70119 49380 67044 90533 68993 42065 63208 20661 10853 75644 75538 34141 35501 77485 84537 22511 9144 66408 1575 76589 76223 51581 75644 50876 22495 16754 54196 40545 40246 37828 52826 41664 37563 51941 34323 51577 75108 96059 70180 32277 35184 49278 40078 47215 35236 12501 18986 7730
53267 22150 57463 75512 37281 23600 24892 33405 26077 81738 28669 13826 19584 17842 40647 21044 18690 38307 10301 17669 29224 16479 27644 24538 89474 24851 27741 34828 20723 33186 23330 15083 18036 29617 73946 19588 56457 63857 21066 59225 14983 20831 77545 50725 57770 2611 22895 71245 24093 20011 11888 79369 2250 37816 27160 71116 27941 27603 5632 35986 39199 52578 31604 12870 31617 39993 28120 55500 66460 20602 85271 25751 65597 59724 36589 51036 11979 0 53561 62780 39009 24359 68787 63816 73244 10740 51560 44042 60444 64416 33965 32882 11564 2286 9362 70384 81407 52693 56516 46355 38093 48724 38756 43377 28085 13768 8209 59775 39114 55381 79038 58670 32332 51886 32467 15469 65030 63655 22776 28291 68234 73786 11598 4228 54436 11977 64972 65411 40837 66275 38911 11769 8735 43282 30319 33166 38340 40866 30610 38286 42260 24183 40370 63194 84335 58204 21672 40655 37303 30239 35431 31584 17723 20852 17248
