instance_id,sample_role,arm,customer_id,administrative_registered_depot,nearest_depot,assigned_reference_depot,hard_home_depot_lock,registered_differs_from_nearest,registered_distance_m,nearest_distance_m
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C045,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31264.060965564,31264.060965564
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C046,D_guangzhou,D_guangzhou,D_guangzhou,True,False,38205.224084341,38205.224084341
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C047,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31688.808910348,31688.808910348
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C048,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30983.547919899,30983.547919899
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C049,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27539.865874439,27539.865874439
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C050,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30930.175262003,30930.175262003
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C051,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30387.765720833,30387.765720833
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C052,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28824.42785653,28824.42785653
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C053,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27612.33023352,27612.33023352
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C054,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29458.672391095,29458.672391095
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C055,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32003.821792151,32003.821792151
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C056,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30929.31221511,30929.31221511
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C057,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27489.642490421,27489.642490421
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C058,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32744.226241165,32744.226241165
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C059,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28347.76197422,28347.76197422
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C060,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29016.576786094,29016.576786094
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C061,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32963.848044942,32963.848044942
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C062,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28378.488986042,28378.488986042
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C063,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28592.377535058,28592.377535058
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C064,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31966.64831005,31966.64831005
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C065,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28393.200956532,28393.200956532
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C066,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30916.040037559,30916.040037559
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C067,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29154.840132387,29154.840132387
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C068,D_guangzhou,D_guangzhou,D_guangzhou,True,False,36070.433206412,36070.433206412
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C069,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32409.689538608,32409.689538608
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C070,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29184.525962121,29184.525962121
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C071,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29140.006744475,29140.006744475
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C072,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32552.586734816,32552.586734816
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C073,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33577.453273265,33577.453273265
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C074,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31641.472809759,31641.472809759
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C075,D_guangzhou,D_guangzhou,D_guangzhou,True,False,37081.933413231,37081.933413231
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C076,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29116.974551106,29116.974551106
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C077,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32093.781349893,32093.781349893
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C078,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29447.937551598,29447.937551598
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C079,D_guangzhou,D_foshan,D_foshan,True,True,39492.564142228,37059.83510904
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C080,D_guangzhou,D_guangzhou,D_guangzhou,True,False,29095.888992643,29095.888992643
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C081,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31484.331360189,31484.331360189
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C082,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31146.17427895,31146.17427895
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C083,D_guangzhou,D_guangzhou,D_guangzhou,True,False,28332.043575188,28332.043575188
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C084,D_guangzhou,D_guangzhou,D_guangzhou,True,False,27451.90286243,27451.90286243
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C085,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30473.498047889,30473.498047889
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C086,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30815.398708771,30815.398708771
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C087,D_guangzhou,D_guangzhou,D_guangzhou,True,False,32628.041957618,32628.041957618
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C088,D_guangzhou,D_guangzhou,D_guangzhou,True,False,33907.781337494,33907.781337494
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C089,D_guangzhou,D_guangzhou,D_guangzhou,True,False,30525.633720566,30525.633720566
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C090,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31345.927173324,31345.927173324
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C091,D_guangzhou,D_guangzhou,D_guangzhou,True,False,31975.204642527,31975.204642527
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C092,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27688.121842289,27688.121842289
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C093,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27652.198015495,27652.198015495
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C094,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25195.657286676,25195.657286676
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C095,D_shenzhen,D_shenzhen,D_shenzhen,True,False,28257.495388468,28257.495388468
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C096,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27284.705856854,27284.705856854
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C097,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27586.706768651,27586.706768651
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C098,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25828.726763173,25828.726763173
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C099,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24243.619132113,24243.619132113
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C100,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23597.609609209,23597.609609209
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C101,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26240.140105288,26240.140105288
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C102,D_shenzhen,D_shenzhen,D_shenzhen,True,False,29713.963513778,29713.963513778
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C103,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23379.667134471,23379.667134471
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C104,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22453.155234385,22453.155234385
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C105,D_shenzhen,D_shenzhen,D_shenzhen,True,False,21331.317228885,21331.317228885
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C106,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26666.91456869,26666.91456869
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C107,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27551.891529911,27551.891529911
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C108,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23791.033850036,23791.033850036
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C109,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23260.005629468,23260.005629468
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C110,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22739.941231605,22739.941231605
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C111,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24170.246172814,24170.246172814
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C112,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24698.782946045,24698.782946045
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C113,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25388.193372243,25388.193372243
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C114,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23837.957578192,23837.957578192
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C115,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26662.58265494,26662.58265494
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C116,D_shenzhen,D_shenzhen,D_shenzhen,True,False,28647.42879831,28647.42879831
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C117,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23458.693315655,23458.693315655
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C118,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26019.939772133,26019.939772133
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C119,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26519.678012535,26519.678012535
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C120,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27327.713035938,27327.713035938
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C121,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23826.536805481,23826.536805481
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C122,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27456.377338625,27456.377338625
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C123,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22537.176973693,22537.176973693
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C124,D_shenzhen,D_shenzhen,D_shenzhen,True,False,29072.550465824,29072.550465824
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C125,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26164.99050855,26164.99050855
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C126,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25915.438287605,25915.438287605
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C127,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26686.32560039,26686.32560039
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C128,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23355.193179781,23355.193179781
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C129,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25641.623184153,25641.623184153
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C130,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22373.617370064,22373.617370064
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C131,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24191.10087955,24191.10087955
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C132,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23766.754855841,23766.754855841
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C133,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25435.860910404,25435.860910404
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C134,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25769.57890281,25769.57890281
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C135,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26565.476130538,26565.476130538
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C136,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27429.26247182,27429.26247182
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C137,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25884.024001211,25884.024001211
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C138,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26540.268155253,26540.268155253
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C139,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24077.006604963,24077.006604963
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C140,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26157.976641831,26157.976641831
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C141,D_shenzhen,D_shenzhen,D_shenzhen,True,False,25586.617895667,25586.617895667
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C142,D_shenzhen,D_shenzhen,D_shenzhen,True,False,23904.609554638,23904.609554638
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C143,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26701.8362193,26701.8362193
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C144,D_shenzhen,D_shenzhen,D_shenzhen,True,False,22474.430711075,22474.430711075
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C145,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27459.171867105,27459.171867105
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C146,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26556.563961953,26556.563961953
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C147,D_shenzhen,D_shenzhen,D_shenzhen,True,False,26110.33099618,26110.33099618
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C148,D_shenzhen,D_shenzhen,D_shenzhen,True,False,27372.677517607,27372.677517607
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C149,D_shenzhen,D_shenzhen,D_shenzhen,True,False,21143.013386099,21143.013386099
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,ZONE,C150,D_shenzhen,D_shenzhen,D_shenzhen,True,False,24007.741373037,24007.741373037
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C001,D_dongguan,D_dongguan,D_dongguan,False,False,31156.066222685,31156.066222685
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C002,D_dongguan,D_dongguan,D_dongguan,False,False,30988.795797288,30988.795797288
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C003,D_dongguan,D_dongguan,D_dongguan,False,False,26662.634443669,26662.634443669
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C004,D_dongguan,D_guangzhou,D_guangzhou,False,True,32359.91984441,28426.899755069
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C005,D_dongguan,D_dongguan,D_dongguan,False,False,28191.806950449,28191.806950449
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C006,D_dongguan,D_dongguan,D_dongguan,False,False,25516.441515863,25516.441515863
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C007,D_dongguan,D_dongguan,D_dongguan,False,False,30284.04151854,30284.04151854
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C008,D_dongguan,D_dongguan,D_dongguan,False,False,31279.327509208,31279.327509208
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C009,D_dongguan,D_dongguan,D_dongguan,False,False,25022.53810043,25022.53810043
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C010,D_dongguan,D_dongguan,D_dongguan,False,False,29727.096815991,29727.096815991
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C011,D_dongguan,D_dongguan,D_dongguan,False,False,32558.543835841,32558.543835841
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C012,D_dongguan,D_dongguan,D_dongguan,False,False,26160.894388079,26160.894388079
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C013,D_dongguan,D_dongguan,D_dongguan,False,False,30223.496347818,30223.496347818
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C014,D_dongguan,D_dongguan,D_dongguan,False,False,26567.884180048,26567.884180048
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C015,D_dongguan,D_dongguan,D_dongguan,False,False,33268.531934304,33268.531934304
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C016,D_dongguan,D_dongguan,D_dongguan,False,False,26241.805745019,26241.805745019
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C017,D_dongguan,D_guangzhou,D_guangzhou,False,True,36605.188570189,30560.400384932
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C018,D_dongguan,D_dongguan,D_dongguan,False,False,27274.610872974,27274.610872974
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C019,D_dongguan,D_dongguan,D_dongguan,False,False,28929.112667777,28929.112667777
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C020,D_dongguan,D_dongguan,D_dongguan,False,False,33988.87031825,33988.87031825
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C021,D_foshan,D_foshan,D_foshan,False,False,43994.293211823,43994.293211823
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C022,D_foshan,D_foshan,D_foshan,False,False,44510.601388981,44510.601388981
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C023,D_foshan,D_foshan,D_foshan,False,False,44682.530205107,44682.530205107
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C024,D_foshan,D_foshan,D_foshan,False,False,44685.644380383,44685.644380383
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C025,D_foshan,D_foshan,D_foshan,False,False,44505.235435886,44505.235435886
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C026,D_foshan,D_foshan,D_foshan,False,False,44915.943551464,44915.943551464
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C027,D_foshan,D_foshan,D_foshan,False,False,44534.264332695,44534.264332695
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C028,D_foshan,D_foshan,D_foshan,False,False,42685.410775147,42685.410775147
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C029,D_foshan,D_foshan,D_foshan,False,False,44394.453663908,44394.453663908
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C030,D_foshan,D_foshan,D_foshan,False,False,44494.227678508,44494.227678508
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C031,D_foshan,D_foshan,D_foshan,False,False,42689.032691922,42689.032691922
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C032,D_foshan,D_foshan,D_foshan,False,False,44824.450096682,44824.450096682
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C033,D_foshan,D_foshan,D_foshan,False,False,44784.120017758,44784.120017758
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C034,D_foshan,D_foshan,D_foshan,False,False,44886.668144532,44886.668144532
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C035,D_foshan,D_foshan,D_foshan,False,False,44801.287940322,44801.287940322
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C036,D_foshan,D_foshan,D_foshan,False,False,46036.120426882,46036.120426882
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C037,D_foshan,D_foshan,D_foshan,False,False,43390.022333744,43390.022333744
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C038,D_foshan,D_foshan,D_foshan,False,False,39492.981955413,39492.981955413
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C039,D_foshan,D_foshan,D_foshan,False,False,44502.222105868,44502.222105868
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C040,D_foshan,D_foshan,D_foshan,False,False,42939.698525583,42939.698525583
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C041,D_foshan,D_foshan,D_foshan,False,False,44074.724933722,44074.724933722
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C042,D_guangzhou,D_guangzhou,D_guangzhou,False,False,33135.953866996,33135.953866996
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C043,D_guangzhou,D_guangzhou,D_guangzhou,False,False,32642.230310065,32642.230310065
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C044,D_guangzhou,D_guangzhou,D_guangzhou,False,False,31750.061880642,31750.061880642
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C045,D_guangzhou,D_guangzhou,D_guangzhou,False,False,31264.060965564,31264.060965564
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C046,D_guangzhou,D_guangzhou,D_guangzhou,False,False,38205.224084341,38205.224084341
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C047,D_guangzhou,D_guangzhou,D_guangzhou,False,False,31688.808910348,31688.808910348
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C048,D_guangzhou,D_guangzhou,D_guangzhou,False,False,30983.547919899,30983.547919899
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C049,D_guangzhou,D_guangzhou,D_guangzhou,False,False,27539.865874439,27539.865874439
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C050,D_guangzhou,D_guangzhou,D_guangzhou,False,False,30930.175262003,30930.175262003
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C051,D_guangzhou,D_guangzhou,D_guangzhou,False,False,30387.765720833,30387.765720833
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C052,D_guangzhou,D_guangzhou,D_guangzhou,False,False,28824.42785653,28824.42785653
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C053,D_guangzhou,D_guangzhou,D_guangzhou,False,False,27612.33023352,27612.33023352
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C054,D_guangzhou,D_guangzhou,D_guangzhou,False,False,29458.672391095,29458.672391095
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C055,D_guangzhou,D_guangzhou,D_guangzhou,False,False,32003.821792151,32003.821792151
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C056,D_guangzhou,D_guangzhou,D_guangzhou,False,False,30929.31221511,30929.31221511
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C057,D_guangzhou,D_guangzhou,D_guangzhou,False,False,27489.642490421,27489.642490421
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C058,D_guangzhou,D_guangzhou,D_guangzhou,False,False,32744.226241165,32744.226241165
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C059,D_guangzhou,D_guangzhou,D_guangzhou,False,False,28347.76197422,28347.76197422
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C060,D_guangzhou,D_guangzhou,D_guangzhou,False,False,29016.576786094,29016.576786094
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C061,D_guangzhou,D_guangzhou,D_guangzhou,False,False,32963.848044942,32963.848044942
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C062,D_guangzhou,D_guangzhou,D_guangzhou,False,False,28378.488986042,28378.488986042
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C063,D_guangzhou,D_guangzhou,D_guangzhou,False,False,28592.377535058,28592.377535058
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C064,D_guangzhou,D_guangzhou,D_guangzhou,False,False,31966.64831005,31966.64831005
cn-prd-150c-01-V2-LOCATIONS,ROBUSTNESS,JOINT,C065,D_guangzhou,D_guangzhou,D_guangzhou,False,False,28393.200956532,28393.200956532
