alternate_direct_cv_feasible,best_alternate_direct_cv_roundtrip_km,best_alternate_minus_owner_roundtrip_km,customer_id,demand_kg,direct_cv_reachable_depot_count,direct_cv_reachable_depots_json,direct_cv_roundtrip_km_by_depot_json,due_second,instance_id,owner_depot_id,owner_direct_cv_feasible,owner_direct_cv_roundtrip_km,ready_second,region
True,295.77912191195696,249.70244826578397,C116,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 295.77912191195696, ""D_shijiazhuang"": 584.7657976245131, ""D_tianjin"": 46.076673646173006}",54047.496,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,46.076673646173006,50816.11398,jjj
True,303.113306448392,251.150128385074,C117,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 303.113306448392, ""D_shijiazhuang"": 583.89183817119, ""D_tianjin"": 51.963178063318004}",62838.91236,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,51.963178063318004,59280.462,jjj
True,284.728677876835,252.84173101979798,C118,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 284.728677876835, ""D_shijiazhuang"": 604.277374086039, ""D_tianjin"": 31.886946857037}",66013.7259,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,31.886946857037,63282.59735999999,jjj
True,291.745468286426,239.23851198454,C119,278.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 291.745468286426, ""D_shijiazhuang"": 588.9113526603479, ""D_tianjin"": 52.506956301886}",46970.03256,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,52.506956301886,44133.68352,jjj
True,293.5205472051,245.0990629256,C120,417.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 293.5205472051, ""D_shijiazhuang"": 592.9105161540799, ""D_tianjin"": 48.4214842795}",63547.11798,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,48.4214842795,61713.9624,jjj
True,293.13354270884696,242.54018919893096,C121,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 293.13354270884696, ""D_shijiazhuang"": 590.907916421331, ""D_tianjin"": 50.593353509916}",55984.291619999996,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,50.593353509916,53201.67006,jjj
True,289.00981472332296,248.04069906767396,C122,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 289.00981472332296, ""D_shijiazhuang"": 600.764734319261, ""D_tianjin"": 40.969115655649006}",57963.91128,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,40.969115655649006,55187.18304,jjj
True,293.05488380623297,242.30929756925696,C123,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 293.05488380623297, ""D_shijiazhuang"": 591.0601491483911, ""D_tianjin"": 50.745586236976}",55428.689280000006,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,50.745586236976,53568.06222,jjj
True,296.60053105241593,238.60907281856893,C124,278.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 296.60053105241593, ""D_shijiazhuang"": 584.273032834289, ""D_tianjin"": 57.991458233847005}",58945.45908,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,57.991458233847005,56364.21552,jjj
True,296.66362291247896,252.79258328741096,C125,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 296.66362291247896, ""D_shijiazhuang"": 585.2799039209381, ""D_tianjin"": 43.871039625068}",46453.560959999995,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,43.871039625068,43611.1728,jjj
True,294.70683713421704,251.04954241351902,C126,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 294.70683713421704, ""D_shijiazhuang"": 585.2950623719829, ""D_tianjin"": 43.657294720698005}",47687.77182,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,43.657294720698005,45040.98552,jjj
True,293.49901852349,242.966747437954,C127,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 293.49901852349, ""D_shijiazhuang"": 590.846833996951, ""D_tianjin"": 50.532271085535996}",66347.89758,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,50.532271085535996,63021.96186,jjj
True,296.63618310663605,239.10249012758806,C128,417.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 296.63618310663605, ""D_shijiazhuang"": 584.068419607202, ""D_tianjin"": 57.533692979048}",52949.79792,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,57.533692979048,50724.889019999995,jjj
True,284.343942800025,251.889917185403,C129,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 284.343942800025, ""D_shijiazhuang"": 605.1052906021899, ""D_tianjin"": 32.454025614622}",54658.362120000005,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,32.454025614622,51070.18164,jjj
True,292.08709161296605,247.53135304163106,C130,278.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 292.08709161296605, ""D_shijiazhuang"": 606.062645514838, ""D_tianjin"": 44.555738571335}",49305.18858,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,44.555738571335,47100.78558,jjj
True,292.36374875770105,246.70281235580305,C131,278.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 292.36374875770105, ""D_shijiazhuang"": 604.3855741133419, ""D_tianjin"": 45.660936401898}",51416.426159999995,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,45.660936401898,49435.4289,jjj
True,296.62985782263905,252.79258328741105,C132,208.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 296.62985782263905, ""D_shijiazhuang"": 585.4750421865131, ""D_tianjin"": 43.837274535228005}",49316.22858,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,43.837274535228005,46930.99896,jjj
True,287.548176789541,248.040699067674,C133,208.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 287.548176789541, ""D_shijiazhuang"": 600.505458940613, ""D_tianjin"": 39.507477721867}",52625.71212,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,39.507477721867,49378.6164,jjj
True,288.345698928133,248.040699067674,C134,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 288.345698928133, ""D_shijiazhuang"": 599.925820062203, ""D_tianjin"": 40.304999860459}",50751.42522,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,40.304999860459,47727.63402,jjj
True,284.343942589535,251.88991718540302,C135,417.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 284.343942589535, ""D_shijiazhuang"": 605.105290391701, ""D_tianjin"": 32.454025404132}",43134.44808,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,32.454025404132,41242.4868,jjj
True,296.600758617279,252.792583287411,C136,208.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 296.600758617279, ""D_shijiazhuang"": 585.445942981153, ""D_tianjin"": 43.808175329868}",44069.20224,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,43.808175329868,41485.368780000004,jjj
True,297.612863078888,240.14231772143998,C137,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 297.612863078888, ""D_shijiazhuang"": 584.200627681911, ""D_tianjin"": 57.470545357447996}",50699.05248,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,57.470545357447996,47774.39238,jjj
True,284.952435518428,252.84173101979798,C138,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 284.952435518428, ""D_shijiazhuang"": 604.476952557157, ""D_tianjin"": 32.11070449863}",58706.121960000004,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,32.11070449863,56679.10602,jjj
True,296.51389930561896,252.79258328741096,C139,208.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 296.51389930561896, ""D_shijiazhuang"": 585.359083669493, ""D_tianjin"": 43.721316018208}",46583.526,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,43.721316018208,44735.7051,jjj
True,298.06458106268303,241.38311364116402,C140,278.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 298.06458106268303, ""D_shijiazhuang"": 576.020898530164, ""D_tianjin"": 56.681467421519}",52531.598340000004,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,56.681467421519,49717.13838,jjj
True,297.300610864843,241.38311364116402,C141,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 297.300610864843, ""D_shijiazhuang"": 575.907110286734, ""D_tianjin"": 55.917497223679}",46862.2206,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,55.917497223679,44185.570920000006,jjj
True,291.88605792858,249.493821614144,C142,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 291.88605792858, ""D_shijiazhuang"": 604.4263245269309, ""D_tianjin"": 42.392236314436}",44020.271100000005,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,42.392236314436,41689.207559999995,jjj
True,285.792748357213,248.040699067673,C143,208.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 285.792748357213, ""D_shijiazhuang"": 600.1430297584341, ""D_tianjin"": 37.75204928954}",56003.5053,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,37.75204928954,53096.85282,jjj
True,297.332587814403,241.383113641164,C144,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 297.332587814403, ""D_shijiazhuang"": 575.777802961394, ""D_tianjin"": 55.949474173239}",51742.26642,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,55.949474173239,48266.65872,jjj
True,294.331612492161,246.97843073276601,C145,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 294.331612492161, ""D_shijiazhuang"": 603.4980645467621, ""D_tianjin"": 47.353181759395}",44004.54876,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,47.353181759395,41195.002980000005,jjj
True,298.29115319999596,244.02476725100396,C146,139.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 298.29115319999596, ""D_shijiazhuang"": 594.185668958371, ""D_tianjin"": 54.266385948992}",51730.58652,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,54.266385948992,49351.19676,jjj
True,294.706837223797,251.049542413519,C147,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 294.706837223797, ""D_shijiazhuang"": 585.2950624615629, ""D_tianjin"": 43.657294810277996}",59902.3758,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,43.657294810277996,58071.78372,jjj
True,298.291153352226,244.024767251004,C148,208.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 298.291153352226, ""D_shijiazhuang"": 594.185669110601, ""D_tianjin"": 54.266386101222004}",51282.16758,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,54.266386101222004,47965.21356,jjj
True,297.935041285283,241.38311364116396,C149,208.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 297.935041285283, ""D_shijiazhuang"": 575.725015493634, ""D_tianjin"": 56.551927644119004}",58488.32028,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,56.551927644119004,55513.8426,jjj
True,298.041081676165,241.383113641164,C150,347.0,3,"[""D_beijing"", ""D_shijiazhuang"", ""D_tianjin""]","{""D_beijing"": 298.041081676165, ""D_shijiazhuang"": 575.588020135944, ""D_tianjin"": 56.657968035001005}",59751.01128,cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,True,56.657968035001005,57526.922159999995,jjj
True,253.230892871085,189.214729327449,C001,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 64.016163543636, ""D_tianjin"": 253.230892871085}",50256.88464,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,64.016163543636,47856.71286,jjj
True,254.783998651955,178.727314965704,C002,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 76.05668368625099, ""D_tianjin"": 254.783998651955}",51291.86286,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,76.05668368625099,48857.7009,jjj
True,253.29561076842802,173.59900472886704,C003,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 79.69660603956099, ""D_tianjin"": 253.29561076842802}",55073.94042,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,79.69660603956099,53224.0278,jjj
True,270.26133118228194,202.82516950048594,C004,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 67.436161681796, ""D_tianjin"": 270.26133118228194}",51123.272639999996,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,67.436161681796,47806.749780000006,jjj
True,283.935820464737,213.223083920377,C005,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 70.71273654436, ""D_tianjin"": 283.935820464737}",50823.889800000004,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,70.71273654436,47376.00576,jjj
True,253.6411241449,184.165455637092,C006,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 69.47566850780801, ""D_tianjin"": 253.6411241449}",54960.43194,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,69.47566850780801,53044.65456,jjj
True,259.441055591444,189.651914094391,C007,417.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 69.78914149705301, ""D_tianjin"": 259.441055591444}",57668.56626,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,69.78914149705301,54922.92408,jjj
True,246.971019481176,181.040871205575,C008,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 65.930148275601, ""D_tianjin"": 246.971019481176}",44467.47306,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,65.930148275601,42232.6425,jjj
True,255.76592195198498,196.29558200905197,C009,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 59.470339942933, ""D_tianjin"": 255.76592195198498}",54047.496,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,59.470339942933,50816.11398,jjj
True,269.48896641479797,197.30146216673597,C010,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 72.187504248062, ""D_tianjin"": 269.48896641479797}",47449.3923,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,72.187504248062,44723.77224,jjj
True,271.381935330201,199.54064067192897,C011,417.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 71.841294658272, ""D_tianjin"": 271.381935330201}",58722.773460000004,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,71.841294658272,56139.3351,jjj
True,255.503749492879,180.417955754442,C012,417.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 75.085793738437, ""D_tianjin"": 255.503749492879}",53153.395619999996,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,75.085793738437,49724.11092,jjj
True,283.93582050298704,213.22308392037704,C013,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 70.71273658261, ""D_tianjin"": 283.93582050298704}",55622.11608,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,70.71273658261,53328.78312,jjj
True,281.045119750016,211.089851002275,C014,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 69.955268747741, ""D_tianjin"": 281.045119750016}",44355.50838,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,69.955268747741,42025.9935,jjj
True,253.24771451835997,192.35129898540197,C015,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 60.896415532957995, ""D_tianjin"": 253.24771451835997}",47418.55458,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,60.896415532957995,45205.976160000006,jjj
True,260.018517865264,160.80191226955301,C016,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 99.216605595711, ""D_tianjin"": 260.018517865264}",64314.7908,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,99.216605595711,62504.394,jjj
True,250.890175346787,181.961873556973,C017,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 68.928301789814, ""D_tianjin"": 250.890175346787}",44772.07962,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,68.928301789814,42701.711520000004,jjj
True,256.289662652462,194.96690698915103,C018,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 61.322755663311, ""D_tianjin"": 256.289662652462}",59924.0274,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,61.322755663311,56430.94734,jjj
True,280.417849107269,210.44875796651098,C019,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 69.969091140758, ""D_tianjin"": 280.417849107269}",50801.40996,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,69.969091140758,48949.36026,jjj
True,253.545598080938,194.846009968029,C020,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 58.699588112909, ""D_tianjin"": 253.545598080938}",62987.83632,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,58.699588112909,59665.97814,jjj
True,263.020026908665,207.64826477879097,C021,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 55.371762129874, ""D_tianjin"": 263.020026908665}",51292.297979999996,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,55.371762129874,48137.81022,jjj
True,261.15343382614003,194.72691107641202,C022,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 66.426522749728, ""D_tianjin"": 261.15343382614003}",44722.828259999995,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,66.426522749728,42280.527239999996,jjj
True,259.54385581807696,199.34426304376495,C023,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 60.199592774311995, ""D_tianjin"": 259.54385581807696}",50256.88464,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,60.199592774311995,47856.71286,jjj
True,253.30175801632,184.165455637092,C024,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 69.136302379228, ""D_tianjin"": 253.30175801632}",47608.38888,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,69.136302379228,45668.01126,jjj
True,262.38166764816003,190.43079271217806,C025,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 71.95087493598199, ""D_tianjin"": 262.38166764816003}",46773.9588,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,71.95087493598199,43395.84066,jjj
True,259.43287795555,188.77601631150998,C026,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 70.65686164404, ""D_tianjin"": 259.43287795555}",58945.45908,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,70.65686164404,56364.21552,jjj
True,261.91664964115597,189.22024064108996,C027,417.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 72.696409000066, ""D_tianjin"": 261.91664964115597}",48612.77142,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,72.696409000066,46401.56651999999,jjj
True,278.205463056062,201.29397406068898,C028,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 76.911488995373, ""D_tianjin"": 278.205463056062}",49782.70524,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,76.911488995373,46300.48032,jjj
True,248.258677708445,181.05185302210398,C029,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 67.20682468634101, ""D_tianjin"": 248.258677708445}",52828.73646,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,67.20682468634101,50140.920360000004,jjj
True,270.87355512759405,186.95609326822105,C030,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 83.91746185937299, ""D_tianjin"": 270.87355512759405}",46780.888739999995,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,83.91746185937299,44740.685339999996,jjj
True,252.233560979759,187.794003358142,C031,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 64.439557621617, ""D_tianjin"": 252.233560979759}",44803.90512,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,64.439557621617,41987.768280000004,jjj
True,251.624253890918,187.794003358142,C032,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 63.830250532776, ""D_tianjin"": 251.624253890918}",51369.71568,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,63.830250532776,48616.18854,jjj
True,282.229325840754,212.47765163307199,C033,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 69.75167420768199, ""D_tianjin"": 282.229325840754}",45275.147999999994,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,69.75167420768199,42011.4807,jjj
True,262.75237130591097,199.33728809408296,C034,417.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 63.415083211828, ""D_tianjin"": 262.75237130591097}",47857.549439999995,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,63.415083211828,44671.92744,jjj
True,256.159046582485,177.13340445834103,C035,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 79.025642124144, ""D_tianjin"": 256.159046582485}",44637.6867,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,79.025642124144,41391.796019999994,jjj
True,263.92250378895596,198.92252017835398,C036,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 64.99998361060199, ""D_tianjin"": 263.92250378895596}",44991.96234,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,64.99998361060199,41779.53462,jjj
True,270.261331157408,201.684915496004,C037,417.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 68.576415661404, ""D_tianjin"": 270.261331157408}",65746.83666,cn-jjj-50c-01-V2-LOCATIONS,D_beijing,True,68.576415661404,62799.25032,jjj
True,284.343942800025,251.889917185403,C038,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 284.343942800025, ""D_tianjin"": 32.454025614622}",62064.424439999995,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,32.454025614622,58997.45394,jjj
True,287.59155110165096,245.29797590722495,C039,208.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 287.59155110165096, ""D_tianjin"": 42.293575194426}",61862.588460000006,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,42.293575194426,59295.44214,jjj
True,284.597331162558,253.09511916136802,C040,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 284.597331162558, ""D_tianjin"": 31.50221200119}",54456.34476,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,31.50221200119,51282.54342,jjj
True,284.728677857575,252.841731019798,C041,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 284.728677857575, ""D_tianjin"": 31.886946837777}",48322.36734,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,31.886946837777,45086.243460000005,jjj
True,296.62985782263905,252.79258328741105,C042,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 296.62985782263905, ""D_tianjin"": 43.837274535228005}",47734.85532,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,43.837274535228005,44337.534960000005,jjj
True,284.728677876835,252.84173101979798,C043,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 284.728677876835, ""D_tianjin"": 31.886946857037}",51725.68194,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,31.886946857037,48471.72792,jjj
True,296.66873261179904,252.79258328741105,C044,278.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 296.66873261179904, ""D_tianjin"": 43.876149324387995}",50588.46366,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,43.876149324387995,47153.66424,jjj
True,291.76083358249997,243.95633465528897,C045,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 291.76083358249997, ""D_tianjin"": 47.80449892721099}",51304.6017,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,47.80449892721099,49072.061460000004,jjj
True,298.60787312524104,248.92177739454203,C046,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 298.60787312524104, ""D_tianjin"": 49.686095730699}",51937.52178,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,49.686095730699,48816.07146,jjj
True,287.92280665981303,250.39976119988603,C047,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 287.92280665981303, ""D_tianjin"": 37.523045459927005}",50631.18054,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,37.523045459927005,47091.43566,jjj
True,296.66362291247896,252.79258328741096,C048,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 296.66362291247896, ""D_tianjin"": 43.871039625068}",58441.7085,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,43.871039625068,55240.360080000006,jjj
True,299.605787664319,243.504633117558,C049,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 299.605787664319, ""D_tianjin"": 56.101154546760995}",49193.238,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,56.101154546760995,46433.3121,jjj
True,298.29115324301097,244.02476725100396,C050,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 298.29115324301097, ""D_tianjin"": 54.266385992006995}",45126.4533,cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,True,54.266385992006995,42326.67402,jjj
True,260.64060974182104,202.31257232724005,C001,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 58.328037414581, ""D_tianjin"": 260.64060974182104}",52406.406839999996,cn-jjj-50c-02-V2-LOCATIONS,D_beijing,True,58.328037414581,49550.85648,jjj
True,283.188682117463,213.89568518764997,C002,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 69.292996929813, ""D_tianjin"": 283.188682117463}",51135.85716,cn-jjj-50c-02-V2-LOCATIONS,D_beijing,True,69.292996929813,48781.44294,jjj
True,276.418174442516,209.02615526189598,C003,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 67.39201918062, ""D_tianjin"": 276.418174442516}",42818.027519999996,cn-jjj-50c-02-V2-LOCATIONS,D_beijing,True,67.39201918062,40947.3303,jjj
True,241.20984058686602,167.85174170201802,C004,347.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 73.358098884848, ""D_tianjin"": 241.20984058686602}",52251.26868,cn-jjj-50c-02-V2-LOCATIONS,D_beijing,True,73.358098884848,49672.42518,jjj
True,259.089869430828,187.28948129177303,C005,139.0,2,"[""D_beijing"", ""D_tianjin""]","{""D_beijing"": 71.80038813905499, ""D_tianjin"": 259.089869430828}",52624.43136,cn-jjj-50c-02-V2-LOCATIONS,D_beijing,True,71.80038813905499,49327.59822,jjj
