instance_id,source_family,customer_id,historical_owner_depot
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C050,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C051,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C052,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C053,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C054,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C055,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C056,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C057,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C058,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C059,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C060,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C061,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C062,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C063,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C064,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C065,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C066,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C067,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C068,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C069,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C070,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C071,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C072,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C073,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C074,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C075,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C076,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C077,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C078,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C079,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C080,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C081,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C082,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C083,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C084,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C085,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C086,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C087,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C088,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C089,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C090,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C091,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C092,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C093,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C094,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C095,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C096,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C097,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C098,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C099,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C100,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C101,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C102,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C103,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C104,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C105,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C106,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C107,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C108,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C109,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C110,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C111,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C112,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C113,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C114,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C115,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C116,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C117,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C118,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C119,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C120,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C121,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C122,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C123,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C124,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C125,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C126,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C127,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C128,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C129,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C130,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C131,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C132,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C133,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C134,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C135,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C136,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C137,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C138,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C139,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C140,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C141,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C142,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C143,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C144,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C145,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C146,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C147,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C148,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C149,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Balanced,C150,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C001,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C002,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C003,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C004,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C005,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C006,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C007,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C008,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C009,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C010,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C011,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C012,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C013,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C014,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C015,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C016,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C017,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C018,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C019,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C020,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C021,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C022,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C023,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C024,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C025,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C026,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C027,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C028,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C029,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C030,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C031,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C032,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C033,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C034,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C035,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C036,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C037,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C038,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C039,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C040,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C041,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C042,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C043,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C044,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C045,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C046,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C047,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C048,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C049,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C050,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C051,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C052,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C053,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C054,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C055,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C056,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C057,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C058,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C059,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C060,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C061,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C062,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C063,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C064,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C065,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C066,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C067,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C068,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C069,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C070,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C071,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C072,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C073,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C074,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C075,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C076,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C077,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C078,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C079,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C080,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C081,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C082,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C083,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C084,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C085,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C086,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C087,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C088,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C089,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C090,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C091,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C092,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C093,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C094,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C095,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C096,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C097,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C098,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C099,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C100,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C101,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C102,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C103,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C104,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C105,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C106,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C107,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C108,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C109,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C110,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C111,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C112,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C113,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C114,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C115,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C116,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C117,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C118,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C119,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C120,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C121,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C122,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C123,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C124,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C125,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C126,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C127,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C128,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C129,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C130,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C131,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C132,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C133,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C134,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C135,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C136,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C137,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C138,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C139,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C140,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C141,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C142,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C143,D_shenzhen
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C144,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C145,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C146,D_guangzhou
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C147,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C148,D_foshan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C149,D_dongguan
cn-prd-150c-03-V2-LOCATIONS,Uniform_Unbalanced,C150,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C001,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C002,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C003,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C004,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C005,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C006,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C007,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C008,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C009,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C010,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C011,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C012,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C013,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C014,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C015,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C016,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C017,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C018,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C019,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C020,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C021,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C022,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C023,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C024,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C025,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C026,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C027,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C028,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C029,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C030,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C031,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C032,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C033,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C034,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C035,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C036,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C037,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C038,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C039,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C040,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C041,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C042,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C043,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C044,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C045,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C046,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C047,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C048,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C049,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C050,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C051,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C052,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C053,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C054,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C055,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C056,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C057,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C058,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C059,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C060,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C061,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C062,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C063,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C064,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C065,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C066,D_foshan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C067,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C068,D_dongguan
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C069,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C070,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C071,D_guangzhou
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C072,D_shenzhen
cn-prd-200c-01-V2-LOCATIONS,Uniform_Balanced,C073,D_guangzhou
