instance,customer_id,shift,demand_quartile,demand_kg,geographic_owner,medium_owner,mixed_owner,restored_from_mixed,medium_differs_from_geographic,distance_to_geographic_owner_km,distance_to_medium_owner_km,distance_to_mixed_owner_km
L-main-threeshift-100c-01,C014,1,4,767.0,D1,D1,D1,0,0,22.437837804521816,22.437837804521816,22.437837804521816
L-main-threeshift-100c-01,C015,1,1,318.0,D0,D0,D0,0,0,78.33003707970654,78.33003707970654,78.33003707970654
L-main-threeshift-100c-01,C016,1,1,276.0,D1,D0,D0,0,1,36.9504877560928,89.03206768701826,89.03206768701826
L-main-threeshift-100c-01,C017,1,2,407.0,D0,D0,D1,1,0,100.30930833653474,100.30930833653474,133.7517258091005
L-main-threeshift-100c-01,C018,1,3,510.0,D1,D0,D0,0,1,30.40402722706561,91.98131885946461,91.98131885946461
L-main-threeshift-100c-01,C019,1,2,376.0,D0,D0,D0,0,0,81.48750727676297,81.48750727676297,81.48750727676297
L-main-threeshift-100c-01,C020,1,3,554.0,D0,D1,D1,0,1,86.87770397245372,148.17665926791696,148.17665926791696
L-main-threeshift-100c-01,C021,1,4,739.0,D0,D0,D1,1,0,61.53150023975118,61.53150023975118,102.0035347292121
L-main-threeshift-100c-01,C022,1,3,557.0,D1,D0,D0,0,1,49.97470861664783,95.91474510498843,95.91474510498843
L-main-threeshift-100c-01,C023,1,3,499.0,D1,D0,D0,0,1,27.100467789709572,70.66193407162868,70.66193407162868
L-main-threeshift-100c-01,C024,1,2,458.0,D0,D1,D1,0,1,37.625679160004545,76.59050045840414,76.59050045840414
L-main-threeshift-100c-01,C025,1,4,781.0,D1,D0,D0,0,1,71.06500573795161,92.04980212586283,92.04980212586283
L-main-threeshift-100c-01,C026,1,2,429.0,D1,D1,D1,0,0,39.38875677613346,39.38875677613346,39.38875677613346
L-main-threeshift-100c-01,C027,1,2,356.0,D0,D1,D1,0,1,14.111313821473182,74.41163920137892,74.41163920137892
L-main-threeshift-100c-01,C028,1,1,208.0,D0,D0,D1,1,0,25.423515724802897,25.423515724802897,40.38619776593454
L-main-threeshift-100c-01,C029,1,3,627.0,D0,D1,D1,0,1,92.4077555542699,111.28222086206952,111.28222086206952
L-main-threeshift-100c-01,C030,1,4,805.0,D0,D1,D1,0,1,74.5582994950106,135.41201364958494,135.41201364958494
L-main-threeshift-100c-01,C031,1,3,579.0,D0,D0,D1,1,0,20.256805784274086,20.256805784274086,80.37221771582315
L-main-threeshift-100c-01,C032,1,3,611.0,D1,D1,D0,1,0,29.199281296328532,29.199281296328532,79.90942014924961
L-main-threeshift-100c-01,C033,1,1,115.0,D1,D0,D0,0,1,33.99348477720798,62.01366720005276,62.01366720005276
L-main-threeshift-100c-01,C034,1,2,423.0,D0,D0,D1,1,0,46.32913991739108,46.32913991739108,47.422277095520215
L-main-threeshift-100c-01,C035,1,4,791.0,D0,D0,D0,0,0,62.882140541843036,62.882140541843036,62.882140541843036
L-main-threeshift-100c-01,C036,1,3,593.0,D1,D1,D1,0,0,38.909582960759934,38.909582960759934,38.909582960759934
L-main-threeshift-100c-01,C037,1,4,713.0,D0,D1,D1,0,1,43.410052347310064,77.97986494243769,77.97986494243769
L-main-threeshift-100c-01,C038,1,3,526.0,D0,D1,D1,0,1,25.450982414437366,43.47517583659465,43.47517583659465
L-main-threeshift-100c-01,C039,1,2,378.0,D1,D1,D1,0,0,88.16086468905392,88.16086468905392,88.16086468905392
L-main-threeshift-100c-01,C040,1,4,683.0,D0,D0,D1,1,0,25.38180769942519,25.38180769942519,66.5547859381112
L-main-threeshift-100c-01,C041,1,2,427.0,D1,D0,D0,0,1,30.077868733573066,42.57872650517509,42.57872650517509
L-main-threeshift-100c-01,C042,1,4,816.0,D1,D1,D0,1,0,61.895538389274726,61.895538389274726,83.42146818468854
L-main-threeshift-100c-01,C043,1,3,598.0,D0,D0,D0,0,0,55.290723877675,55.290723877675,55.290723877675
L-main-threeshift-100c-01,C044,1,1,229.0,D1,D0,D0,0,1,24.924304516585256,39.57203918352578,39.57203918352578
L-main-threeshift-100c-01,C045,1,2,375.0,D1,D0,D0,0,1,33.765276759211936,95.24021932971648,95.24021932971648
L-main-threeshift-100c-01,C046,1,3,526.0,D0,D0,D0,0,0,53.22612196588156,53.22612196588156,53.22612196588156
L-main-threeshift-100c-01,C047,1,1,241.0,D1,D1,D1,0,0,49.84008377367615,49.84008377367615,49.84008377367615
L-main-threeshift-100c-01,C048,1,3,557.0,D0,D0,D0,0,0,80.29553096353807,80.29553096353807,80.29553096353807
L-main-threeshift-100c-01,C049,1,1,118.0,D0,D0,D0,0,0,92.57514947219097,92.57514947219097,92.57514947219097
L-main-threeshift-100c-01,C050,1,1,237.0,D1,D1,D1,0,0,26.476731627418545,26.476731627418545,26.476731627418545
L-main-threeshift-100c-01,C051,1,4,753.0,D0,D0,D1,1,0,59.465363086157126,59.465363086157126,109.4451169676904
L-main-threeshift-100c-01,C052,1,4,731.0,D0,D1,D1,0,1,49.300562594535364,103.08439195203201,103.08439195203201
L-main-threeshift-100c-01,C053,1,2,434.0,D0,D0,D0,0,0,74.09930077409503,74.09930077409503,74.09930077409503
L-main-threeshift-100c-01,C054,1,3,569.0,D0,D0,D0,0,0,73.72558968782008,73.72558968782008,73.72558968782008
L-main-threeshift-100c-01,C055,1,2,342.0,D0,D0,D0,0,0,10.208926570271725,10.208926570271725,10.208926570271725
L-main-threeshift-100c-01,C056,1,1,242.0,D0,D1,D1,0,1,8.379263717344141,53.45763753245094,53.45763753245094
L-main-threeshift-100c-01,C057,1,3,482.0,D1,D1,D0,1,0,40.19732959970269,40.19732959970269,91.99730125754778
L-main-threeshift-100c-01,C058,1,2,396.0,D0,D0,D0,0,0,25.307096157749903,25.307096157749903,25.307096157749903
L-main-threeshift-100c-01,C059,1,2,400.0,D1,D1,D1,0,0,47.2151577080794,47.2151577080794,47.2151577080794
L-main-threeshift-100c-01,C060,1,2,405.0,D0,D0,D0,0,0,33.936832510795696,33.936832510795696,33.936832510795696
L-main-threeshift-100c-01,C061,1,4,695.0,D1,D0,D0,0,1,36.885340805486955,85.83365441741486,85.83365441741486
L-main-threeshift-100c-01,C062,1,2,402.0,D1,D1,D0,1,0,52.78712010224375,52.78712010224375,84.52427665653282
L-main-threeshift-100c-01,C063,1,2,345.0,D1,D1,D1,0,0,28.617696784693777,28.617696784693777,28.617696784693777
L-main-threeshift-100c-01,C064,1,4,654.0,D1,D0,D0,0,1,7.68056442518565,58.78554711582942,58.78554711582942
L-main-threeshift-100c-01,C065,1,1,192.0,D1,D1,D1,0,0,23.711783479273823,23.711783479273823,23.711783479273823
L-main-threeshift-100c-01,C066,1,2,381.0,D0,D0,D1,1,0,63.75867302866489,63.75867302866489,97.31063276215316
L-main-threeshift-100c-01,C067,1,4,675.0,D1,D1,D0,1,0,55.26662793368999,55.26662793368999,61.19188133084403
L-main-threeshift-100c-01,C068,1,1,114.0,D1,D1,D1,0,0,26.42592105493089,26.42592105493089,26.42592105493089
L-main-threeshift-100c-01,C069,1,2,390.0,D1,D1,D0,1,0,58.00024046880761,58.00024046880761,77.72598045946864
L-main-threeshift-100c-01,C070,1,3,631.0,D1,D0,D0,0,1,27.201161811844745,83.79536651966681,83.79536651966681
L-main-threeshift-100c-01,C071,1,2,381.0,D1,D1,D1,0,0,90.39957610398102,90.39957610398102,90.39957610398102
L-main-threeshift-100c-01,C072,1,4,698.0,D1,D1,D1,0,0,41.85478749885312,41.85478749885312,41.85478749885312
L-main-threeshift-100c-01,C073,1,3,530.0,D1,D1,D0,1,0,24.765961630949867,24.765961630949867,86.17182094649968
L-main-threeshift-100c-01,C074,1,4,799.0,D1,D1,D0,1,0,42.827345874101155,42.827345874101155,77.67518768434681
L-main-threeshift-100c-01,C075,1,1,172.0,D0,D0,D0,0,0,77.0979541765234,77.0979541765234,77.0979541765234
L-main-threeshift-100c-01,C076,1,4,808.0,D1,D0,D0,0,1,32.02966358440253,40.932871582692556,40.932871582692556
L-main-threeshift-100c-01,C077,1,1,213.0,D0,D0,D1,1,0,43.196165925559875,43.196165925559875,104.87786557879865
L-main-threeshift-100c-01,C078,1,2,409.0,D1,D1,D0,1,0,35.76555947075731,35.76555947075731,71.8670238443982
L-main-threeshift-100c-01,C079,1,4,816.0,D0,D0,D0,0,0,7.59808717507242,7.59808717507242,7.59808717507242
L-main-threeshift-100c-01,C080,1,4,722.0,D0,D0,D1,1,0,36.107198929623436,36.107198929623436,91.98468387381062
L-main-threeshift-100c-01,C081,1,1,264.0,D0,D1,D1,0,1,93.08794936784514,153.7799772208513,153.7799772208513
L-main-threeshift-100c-01,C082,1,4,825.0,D0,D0,D1,1,0,31.674951455238254,31.674951455238254,33.26383043356658
L-main-threeshift-100c-01,C083,1,3,538.0,D0,D1,D1,0,1,99.49473072762196,142.70075247581985,142.70075247581985
L-main-threeshift-100c-01,C084,1,1,159.0,D1,D1,D0,1,0,30.116450097031308,30.116450097031308,86.8592680954531
L-main-threeshift-100c-01,C085,1,1,157.0,D0,D1,D1,0,1,88.2368948674782,145.44730570887268,145.44730570887268
L-main-threeshift-100c-01,C086,1,3,466.0,D1,D1,D0,1,0,33.87655250730083,33.87655250730083,92.71681887109209
L-main-threeshift-100c-01,C087,1,4,807.0,D1,D1,D0,1,0,44.71945466637202,44.71945466637202,72.45398580693956
L-main-threeshift-100c-01,C088,1,1,216.0,D1,D1,D0,1,0,38.28347238713267,38.28347238713267,75.36951592256979
L-main-threeshift-100c-01,C089,1,2,450.0,D1,D1,D1,0,0,23.809695705503575,23.809695705503575,23.809695705503575
L-main-threeshift-100c-01,C090,1,2,348.0,D1,D0,D0,0,1,21.749189765930875,45.94969985947895,45.94969985947895
L-main-threeshift-100c-01,C091,1,3,639.0,D1,D1,D1,0,0,21.19423529422747,21.19423529422747,21.19423529422747
L-main-threeshift-100c-01,C092,1,3,458.0,D0,D0,D1,1,0,15.240267247345109,15.240267247345109,71.6183855766644
L-main-threeshift-100c-01,C093,1,1,106.0,D1,D1,D0,1,0,44.43692838373634,44.43692838373634,65.78652844300039
L-main-threeshift-100c-01,C094,1,3,559.0,D1,D1,D1,0,0,29.65257166930091,29.65257166930091,29.65257166930091
L-main-threeshift-100c-01,C095,1,4,717.0,D1,D1,D1,0,0,7.121714497010963,7.121714497010963,7.121714497010963
L-main-threeshift-100c-01,C096,1,1,252.0,D0,D0,D0,0,0,52.37253238594158,52.37253238594158,52.37253238594158
L-main-threeshift-100c-01,C097,1,1,173.0,D0,D0,D1,1,0,33.27449719491641,33.27449719491641,57.6819918277642
L-main-threeshift-100c-01,C098,1,2,441.0,D0,D0,D0,0,0,41.49692477110202,41.49692477110202,41.49692477110202
L-main-threeshift-100c-01,C099,1,2,338.0,D1,D1,D1,0,0,24.47921547201549,24.47921547201549,24.47921547201549
L-main-threeshift-100c-01,C100,1,1,156.0,D0,D0,D1,1,0,70.92573401835473,70.92573401835473,132.6129813957023
L-main-threeshift-100c-01,C101,2,4,718.0,D0,D0,D0,0,0,79.42741434756768,79.42741434756768,79.42741434756768
L-main-threeshift-100c-01,C102,2,2,266.0,D0,D0,D0,0,0,91.57308430241825,91.57308430241825,91.57308430241825
L-main-threeshift-100c-01,C103,2,2,332.0,D0,D0,D0,0,0,42.960770099984245,42.960770099984245,42.960770099984245
L-main-threeshift-100c-01,C104,2,3,480.0,D0,D0,D1,1,0,55.9894023640912,55.9894023640912,98.38916667902544
L-main-threeshift-100c-01,C105,2,4,780.0,D1,D1,D1,0,0,30.212691322830633,30.212691322830633,30.212691322830633
L-main-threeshift-100c-01,C106,2,2,344.0,D0,D0,D0,0,0,31.866102010999086,31.866102010999086,31.866102010999086
L-main-threeshift-100c-01,C107,2,4,637.0,D1,D1,D1,0,0,51.94506119121689,51.94506119121689,51.94506119121689
L-main-threeshift-100c-01,C108,2,1,115.0,D0,D0,D0,0,0,30.86168252971474,30.86168252971474,30.86168252971474
L-main-threeshift-100c-01,C109,2,3,468.0,D0,D1,D1,0,1,16.66564494028659,67.22571075565874,67.22571075565874
L-main-threeshift-100c-01,C110,2,2,260.0,D1,D0,D0,0,1,29.901927335823242,43.773384285561015,43.773384285561015
L-main-threeshift-100c-01,C111,2,4,756.0,D1,D1,D1,0,0,34.94951218536801,34.94951218536801,34.94951218536801
L-main-threeshift-100c-01,C112,2,2,298.0,D0,D0,D1,1,0,20.26182605492901,20.26182605492901,80.66027160254825
L-main-threeshift-100c-01,C113,2,1,151.0,D1,D1,D1,0,0,29.039021991468864,29.039021991468864,29.039021991468864
L-main-threeshift-100c-01,C114,2,3,567.0,D1,D0,D0,0,1,30.12293211338699,76.75286603323813,76.75286603323813
L-main-threeshift-100c-01,C115,2,4,665.0,D0,D0,D1,1,0,39.047792814131,39.047792814131,54.473906405059815
L-main-threeshift-100c-01,C116,2,4,825.0,D1,D1,D1,0,0,20.599907424840488,20.599907424840488,20.599907424840488
L-main-threeshift-100c-01,C117,2,1,105.0,D1,D1,D0,1,0,87.7328459084564,87.7328459084564,111.76275755182225
L-main-threeshift-100c-01,C118,2,4,625.0,D1,D0,D0,0,1,56.5897041119676,105.91779124643273,105.91779124643273
L-main-threeshift-100c-01,C119,2,1,187.0,D0,D0,D0,0,0,53.76332213311599,53.76332213311599,53.76332213311599
L-main-threeshift-100c-01,C120,2,4,645.0,D1,D1,D1,0,0,26.536849706879654,26.536849706879654,26.536849706879654
L-main-threeshift-100c-01,C121,2,1,217.0,D0,D1,D1,0,1,96.97483117320905,118.6226139553237,118.6226139553237
L-main-threeshift-100c-01,C122,2,1,153.0,D1,D0,D0,0,1,18.77958673316506,52.679633226380766,52.679633226380766
L-main-threeshift-100c-01,C123,2,4,659.0,D1,D1,D0,1,0,34.36680312797575,34.36680312797575,82.08548666219443
L-main-threeshift-100c-01,C124,2,1,174.0,D0,D0,D0,0,0,45.24654231533278,45.24654231533278,45.24654231533278
L-main-threeshift-100c-01,C125,2,3,493.0,D0,D0,D1,1,0,10.247871316619856,10.247871316619856,56.44610391158548
L-main-threeshift-100c-01,C126,2,1,146.0,D1,D1,D1,0,0,35.781347758221806,35.781347758221806,35.781347758221806
L-main-threeshift-100c-01,C127,2,4,634.0,D0,D1,D1,0,1,79.79492665729697,127.99785907134029,127.99785907134029
L-main-threeshift-100c-01,C128,2,2,379.0,D0,D1,D1,0,1,71.29384020705366,100.87383513633355,100.87383513633355
L-main-threeshift-100c-01,C129,2,1,122.0,D0,D0,D1,1,0,36.509194896064194,36.509194896064194,88.86033123548063
L-main-threeshift-100c-01,C130,2,1,226.0,D1,D0,D0,0,1,23.055265352524238,84.11411383627008,84.11411383627008
L-main-threeshift-100c-01,C131,2,2,383.0,D0,D0,D1,1,0,8.635828427991147,8.635828427991147,69.96406789615989
L-main-threeshift-100c-01,C132,2,1,174.0,D0,D1,D1,0,1,49.28474284930885,56.79410374090065,56.79410374090065
L-main-threeshift-100c-01,C133,2,3,495.0,D0,D0,D0,0,0,74.35820048954723,74.35820048954723,74.35820048954723
L-main-threeshift-100c-01,C134,2,1,117.0,D0,D0,D0,0,0,52.10824017828467,52.10824017828467,52.10824017828467
L-main-threeshift-100c-01,C135,2,3,574.0,D1,D0,D0,0,1,20.21533287096222,41.69314805650084,41.69314805650084
L-main-threeshift-100c-01,C136,2,4,663.0,D1,D0,D0,0,1,67.67897749688757,85.9219436705595,85.9219436705595
L-main-threeshift-100c-01,C137,2,2,435.0,D1,D0,D0,0,1,72.35565170590235,114.2028169506453,114.2028169506453
L-main-threeshift-100c-01,C138,2,4,735.0,D1,D0,D0,0,1,28.477517421543418,39.69031363721002,39.69031363721002
L-main-threeshift-100c-01,C139,2,1,234.0,D0,D0,D0,0,0,36.453601159578184,36.453601159578184,36.453601159578184
L-main-threeshift-100c-01,C140,2,2,336.0,D1,D1,D1,0,0,24.775523573949624,24.775523573949624,24.775523573949624
L-main-threeshift-100c-01,C141,2,3,587.0,D1,D1,D1,0,0,33.035955829308,33.035955829308,33.035955829308
L-main-threeshift-100c-01,C142,2,3,491.0,D0,D0,D0,0,0,69.24854860092377,69.24854860092377,69.24854860092377
L-main-threeshift-100c-01,C143,2,2,359.0,D1,D1,D0,1,0,29.067897814810227,29.067897814810227,90.60780809199613
L-main-threeshift-100c-01,C144,2,3,550.0,D1,D1,D1,0,0,52.44950242138001,52.44950242138001,52.44950242138001
L-main-threeshift-100c-01,C145,2,1,186.0,D1,D1,D1,0,0,39.657837680596614,39.657837680596614,39.657837680596614
L-main-threeshift-100c-01,C146,2,3,562.0,D0,D0,D0,0,0,22.29955845420487,22.29955845420487,22.29955845420487
L-main-threeshift-100c-01,C147,2,4,635.0,D1,D1,D0,1,0,48.80929979933332,48.80929979933332,82.18501460351091
L-main-threeshift-100c-01,C148,2,4,718.0,D0,D1,D1,0,1,28.18371755118192,35.469860833106964,35.469860833106964
L-main-threeshift-100c-01,C149,2,4,721.0,D1,D1,D1,0,0,13.785896405757088,13.785896405757088,13.785896405757088
L-main-threeshift-100c-01,C150,2,2,422.0,D0,D1,D1,0,1,86.21291657134677,129.05499317798748,129.05499317798748
L-main-threeshift-100c-01,C151,2,4,675.0,D0,D0,D0,0,0,73.33188537592974,73.33188537592974,73.33188537592974
L-main-threeshift-100c-01,C152,2,3,559.0,D0,D1,D1,0,1,65.51235416590828,126.95969831108657,126.95969831108657
L-main-threeshift-100c-01,C153,2,1,242.0,D1,D1,D1,0,0,42.53735424627479,42.53735424627479,42.53735424627479
L-main-threeshift-100c-01,C154,2,1,169.0,D1,D1,D1,0,0,37.731827903771126,37.731827903771126,37.731827903771126
L-main-threeshift-100c-01,C155,2,3,529.0,D0,D0,D0,0,0,60.93402414092885,60.93402414092885,60.93402414092885
L-main-threeshift-100c-01,C156,2,2,254.0,D0,D0,D0,0,0,59.43533005771566,59.43533005771566,59.43533005771566
L-main-threeshift-100c-01,C157,2,3,544.0,D0,D0,D1,1,0,105.41138488423583,105.41138488423583,147.10579036992
L-main-threeshift-100c-01,C158,2,1,163.0,D0,D1,D1,0,1,49.4411373741604,77.20119129772664,77.20119129772664
L-main-threeshift-100c-01,C159,2,1,122.0,D0,D0,D0,0,0,27.44693821277703,27.44693821277703,27.44693821277703
L-main-threeshift-100c-01,C160,2,2,441.0,D1,D1,D1,0,0,73.05436835561073,73.05436835561073,73.05436835561073
L-main-threeshift-100c-01,C161,2,1,210.0,D1,D1,D1,0,0,57.25646699372795,57.25646699372795,57.25646699372795
L-main-threeshift-100c-01,C162,2,3,555.0,D1,D1,D0,1,0,63.20973944929515,63.20973944929515,92.58538637765464
L-main-threeshift-100c-01,C163,2,4,707.0,D0,D0,D1,1,0,21.22381016219755,21.22381016219755,40.67135583948292
L-main-threeshift-100c-01,C164,2,3,559.0,D0,D0,D0,0,0,67.68476833633548,67.68476833633548,67.68476833633548
L-main-threeshift-100c-01,C165,2,4,744.0,D1,D1,D1,0,0,63.54750944527207,63.54750944527207,63.54750944527207
L-main-threeshift-100c-01,C166,2,4,699.0,D0,D0,D1,1,0,81.02596950677295,81.02596950677295,105.1215112864913
L-main-threeshift-100c-01,C167,2,2,257.0,D1,D1,D1,0,0,46.65300637747126,46.65300637747126,46.65300637747126
L-main-threeshift-100c-01,C168,2,3,596.0,D0,D0,D0,0,0,86.4247666680252,86.4247666680252,86.4247666680252
L-main-threeshift-100c-01,C169,2,1,162.0,D0,D0,D0,0,0,36.08882582695785,36.08882582695785,36.08882582695785
L-main-threeshift-100c-01,C170,2,1,241.0,D0,D0,D0,0,0,86.87505045769412,86.87505045769412,86.87505045769412
L-main-threeshift-100c-01,C171,2,4,647.0,D1,D1,D0,1,0,35.18833252100369,35.18833252100369,89.15755362721099
L-main-threeshift-100c-01,C172,2,3,523.0,D0,D0,D0,0,0,5.983072462873906,5.983072462873906,5.983072462873906
L-main-threeshift-100c-01,C173,2,3,566.0,D1,D1,D0,1,0,61.41738995787657,61.41738995787657,96.81309341835173
L-main-threeshift-100c-01,C174,2,4,729.0,D1,D1,D1,0,0,35.484982927657825,35.484982927657825,35.484982927657825
L-main-threeshift-100c-01,C175,2,2,309.0,D1,D0,D0,0,1,36.479933968727885,59.45126344133403,59.45126344133403
L-main-threeshift-100c-01,C176,2,4,659.0,D0,D0,D0,0,0,50.00891803406268,50.00891803406268,50.00891803406268
L-main-threeshift-100c-01,C177,2,2,359.0,D1,D1,D1,0,0,62.313707951771875,62.313707951771875,62.313707951771875
L-main-threeshift-100c-01,C178,2,2,368.0,D0,D0,D0,0,0,53.31423992470492,53.31423992470492,53.31423992470492
L-main-threeshift-100c-01,C179,2,3,573.0,D0,D1,D1,0,1,82.36851136620717,106.46068957126224,106.46068957126224
L-main-threeshift-100c-01,C180,2,1,249.0,D1,D1,D0,1,0,40.175601308295285,40.175601308295285,76.18600747503245
L-main-threeshift-100c-01,C181,2,3,449.0,D1,D1,D1,0,0,122.94281938952633,122.94281938952633,122.94281938952633
L-main-threeshift-100c-01,C182,2,2,288.0,D0,D1,D1,0,1,9.625675374424384,52.21320954392137,52.21320954392137
L-main-threeshift-100c-01,C183,2,2,338.0,D0,D0,D0,0,0,23.413726647315244,23.413726647315244,23.413726647315244
L-main-threeshift-100c-01,C184,2,2,321.0,D0,D0,D0,0,0,56.563573116367046,56.563573116367046,56.563573116367046
L-main-threeshift-100c-01,C185,2,4,728.0,D0,D1,D1,0,1,79.95872674350498,131.33337587352685,131.33337587352685
L-main-threeshift-100c-01,C186,2,3,528.0,D0,D0,D0,0,0,21.067910212230352,21.067910212230352,21.067910212230352
L-main-threeshift-100c-01,C187,2,2,412.0,D0,D0,D0,0,0,15.473176457450485,15.473176457450485,15.473176457450485
L-main-threeshift-100c-01,C188,2,2,401.0,D1,D1,D1,0,0,42.20006196904907,42.20006196904907,42.20006196904907
L-main-threeshift-100c-01,C189,2,1,251.0,D0,D0,D0,0,0,73.27161805619554,73.27161805619554,73.27161805619554
L-main-threeshift-100c-01,C190,2,4,714.0,D0,D0,D0,0,0,21.991452141830017,21.991452141830017,21.991452141830017
L-main-threeshift-100c-01,C191,2,4,785.0,D1,D1,D1,0,0,32.54420467105996,32.54420467105996,32.54420467105996
L-main-threeshift-100c-01,C192,2,3,575.0,D1,D1,D1,0,0,31.104914855327987,31.104914855327987,31.104914855327987
L-main-threeshift-100c-01,C193,2,3,539.0,D1,D0,D0,0,1,93.65773070182142,119.7341865205389,119.7341865205389
L-main-threeshift-100c-01,C194,2,3,553.0,D1,D1,D0,1,0,30.67840428692173,30.67840428692173,76.91893823804122
L-main-threeshift-100c-01,C195,2,3,460.0,D0,D0,D0,0,0,33.27151961382287,33.27151961382287,33.27151961382287
L-main-threeshift-100c-01,C196,2,1,176.0,D1,D0,D0,0,1,66.52036097116283,67.9879785539679,67.9879785539679
L-main-threeshift-100c-01,C197,2,2,299.0,D1,D1,D1,0,0,40.70717023226577,40.70717023226577,40.70717023226577
L-main-threeshift-100c-01,C198,2,2,256.0,D1,D1,D1,0,0,35.38882942139598,35.38882942139598,35.38882942139598
L-main-threeshift-100c-01,C199,2,1,236.0,D0,D0,D1,1,0,23.27166741022224,23.27166741022224,81.97621470073135
L-main-threeshift-100c-01,C200,2,2,301.0,D1,D1,D0,1,0,33.592754748509314,33.592754748509314,37.33879638657893
L-main-threeshift-100c-01,C201,3,3,472.0,D0,D0,D0,0,0,44.164711454355725,44.164711454355725,44.164711454355725
L-main-threeshift-100c-01,C202,3,1,142.0,D1,D0,D0,0,1,66.22784706675819,118.37299377424777,118.37299377424777
L-main-threeshift-100c-01,C203,3,2,193.0,D0,D0,D0,0,0,11.778327682188163,11.778327682188163,11.778327682188163
L-main-threeshift-100c-01,C204,3,2,206.0,D0,D0,D0,0,0,25.30625593970195,25.30625593970195,25.30625593970195
L-main-threeshift-100c-01,C205,3,3,305.0,D1,D0,D0,0,1,54.110323457067025,107.96967178961414,107.96967178961414
L-main-threeshift-100c-01,C206,3,1,170.0,D0,D0,D0,0,0,17.578602622464047,17.578602622464047,17.578602622464047
L-main-threeshift-100c-01,C207,3,3,352.0,D0,D0,D0,0,0,15.893028191974619,15.893028191974619,15.893028191974619
L-main-threeshift-100c-01,C208,3,2,294.0,D0,D0,D0,0,0,29.661436196280178,29.661436196280178,29.661436196280178
L-main-threeshift-100c-01,C209,3,1,180.0,D0,D0,D0,0,0,44.80168061496019,44.80168061496019,44.80168061496019
L-main-threeshift-100c-01,C210,3,3,322.0,D0,D1,D1,0,1,65.33497268331105,76.46238476901875,76.46238476901875
L-main-threeshift-100c-01,C211,3,1,132.0,D1,D1,D0,1,0,54.90908112353924,54.90908112353924,113.60831314851261
L-main-threeshift-100c-01,C212,3,1,137.0,D0,D0,D1,1,0,25.904673362165756,25.904673362165756,43.4782269787818
L-main-threeshift-100c-01,C213,3,2,195.0,D0,D0,D0,0,0,43.96171252245412,43.96171252245412,43.96171252245412
L-main-threeshift-100c-01,C214,3,4,630.0,D0,D0,D1,1,0,33.701413303507024,33.701413303507024,61.56382283250627
L-main-threeshift-100c-01,C215,3,4,564.0,D0,D0,D0,0,0,18.05306897269824,18.05306897269824,18.05306897269824
L-main-threeshift-100c-01,C216,3,1,181.0,D0,D1,D1,0,1,48.51046472152169,70.30938236877887,70.30938236877887
L-main-threeshift-100c-01,C217,3,4,681.0,D0,D0,D0,0,0,37.199758275054684,37.199758275054684,37.199758275054684
L-main-threeshift-100c-01,C218,3,3,397.0,D0,D0,D0,0,0,23.219083419646434,23.219083419646434,23.219083419646434
L-main-threeshift-100c-01,C219,3,2,253.0,D0,D0,D0,0,0,21.68612080890679,21.68612080890679,21.68612080890679
L-main-threeshift-100c-01,C220,3,4,520.0,D0,D0,D0,0,0,26.9831453660095,26.9831453660095,26.9831453660095
L-main-threeshift-100c-01,C221,3,4,822.0,D1,D1,D0,1,0,33.69090585771919,33.69090585771919,43.51989000127758
L-main-threeshift-150c-01,C001,1,1,103.0,D0,D0,D0,0,0,55.675160456284274,55.675160456284274,55.675160456284274
L-main-threeshift-150c-01,C002,1,2,325.0,D0,D0,D0,0,0,51.5204202012765,51.5204202012765,51.5204202012765
L-main-threeshift-150c-01,C003,1,1,156.0,D0,D1,D1,0,1,49.92097810873601,51.99751249954074,51.99751249954074
L-main-threeshift-150c-01,C004,1,3,558.0,D1,D1,D1,0,0,82.41931490031708,82.41931490031708,82.41931490031708
L-main-threeshift-150c-01,C005,1,1,264.0,D0,D0,D0,0,0,24.653091177702237,24.653091177702237,24.653091177702237
L-main-threeshift-150c-01,C006,1,1,135.0,D0,D0,D1,1,0,47.52030517411478,47.52030517411478,51.37732562213663
L-main-threeshift-150c-01,C007,1,1,246.0,D0,D0,D0,0,0,35.08492092168372,35.08492092168372,35.08492092168372
L-main-threeshift-150c-01,C008,1,1,243.0,D0,D0,D1,1,0,62.50492998615069,62.50492998615069,68.25579747432185
L-main-threeshift-150c-01,C009,1,4,753.0,D0,D0,D0,0,0,69.8682264961191,69.8682264961191,69.8682264961191
L-main-threeshift-150c-01,C010,1,3,604.0,D1,D1,D1,0,0,3.080936741672023,3.080936741672023,3.080936741672023
L-main-threeshift-150c-01,C011,1,4,724.0,D1,D0,D0,0,1,88.48534714005147,95.47616662110393,95.47616662110393
L-main-threeshift-150c-01,C012,1,3,547.0,D1,D1,D1,0,0,54.06359088426231,54.06359088426231,54.06359088426231
L-main-threeshift-150c-01,C013,1,2,374.0,D0,D0,D0,0,0,8.854509015416948,8.854509015416948,8.854509015416948
L-main-threeshift-150c-01,C014,1,4,705.0,D1,D1,D0,1,0,44.75321033912041,44.75321033912041,52.22974254537064
L-main-threeshift-150c-01,C015,1,2,438.0,D1,D1,D0,1,0,64.12631858800907,64.12631858800907,68.61887614286393
L-main-threeshift-150c-01,C016,1,4,686.0,D0,D0,D1,1,0,34.99767891135782,34.99767891135782,41.50935283206246
